district_no,year,Field_ha,Harvested_t,Yield_dt/ha,kreisYield,kreisField_ha,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,temp_mean_early_growth,solar_rad_peak_growth,avg_elevation,avg_soil_pawc,national_campaign_start_day_of_year,national_campaign_end_day_of_year,national_campaign_duration,producer_price_index,fertilizer_price_index,energy_price_index
12064,2020,6700.0,425700.0,635.7,42.86,451.7256560457359,181.88031,18.54989,7,15.325794,15312525.0,47.27500580551489,36.64059745746665,269.0,8.0,105.0,100.0,100.0,100.0
12068,2018,7500.0,383500.0,510.9,60.95,894.74456665738,88.16333,19.075861,10,17.46945,16915116.0,56.8181698249282,35.8795768976114,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
12069,2018,7500.0,383500.0,510.9,37.35,548.2971216514052,79.018845,19.844719,15,18.076054,17116704.0,70.97111090237965,39.06239026621852,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
12069,2019,7500.0,457000.0,611.5,50.02,613.491413551118,171.66513,18.677217,9,17.400976,15483382.0,70.97111090237965,39.06239026621852,258.0,15.0,121.0,90.0,102.65,110.55
12070,2017,6300.0,448700.0,711.6,75.49,668.3347376780006,275.07,16.493572,0,15.601127,13598703.0,52.93772890964092,36.17088665928267,254.0,24.0,135.0,96.7,94.2,101.7
12070,2018,7500.0,383500.0,510.9,51.99,763.211977366976,82.20313,18.965809,10,17.45409,16830494.0,52.93772890964092,36.17088665928267,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
12070,2019,7500.0,457000.0,611.5,73.23,898.1602601828941,189.20686,17.68402,4,16.188927,14627882.0,52.93772890964092,36.17088665928267,258.0,15.0,121.0,90.0,102.65,110.55
12070,2020,6700.0,425700.0,635.7,74.04,780.3492201032732,179.7503,17.67404,3,14.909092,14797101.0,52.93772890964092,36.17088665928267,269.0,8.0,105.0,100.0,100.0,100.0
12070,2021,6800.0,464300.0,686.0,81.77,810.5481037747111,200.0922,17.509872,0,15.581775,13674670.0,52.93772890964092,36.17088665928267,257.0,22.0,129.0,105.1,114.25,118.325
12073,2017,6300.0,448700.0,711.6,70.55,624.5994932200681,264.81998,16.633173,0,15.386966,14157742.0,54.7569700705869,35.820799452742165,254.0,24.0,135.0,96.7,94.2,101.7
12073,2018,7500.0,383500.0,510.9,47.88,702.8772740205966,119.862686,18.790222,5,17.076077,16630652.0,54.7569700705869,35.820799452742165,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
12073,2019,7500.0,457000.0,611.5,65.31,801.0220755502502,187.30707,17.91132,3,16.306229,14996964.0,54.7569700705869,35.820799452742165,258.0,15.0,121.0,90.0,102.65,110.55
12073,2020,6700.0,425700.0,635.7,67.05,706.6776770384179,191.17,17.661335,4,14.5582075,15104993.0,54.7569700705869,35.820799452742165,269.0,8.0,105.0,100.0,100.0,100.0
12073,2021,6800.0,464300.0,686.0,70.94,703.1953342519018,254.83951,17.589417,0,15.441096,13920391.0,54.7569700705869,35.820799452742165,257.0,22.0,129.0,105.1,114.25,118.325
13071,2017,22200.0,1656400.0,745.7,73.11,2176.534796598451,243.13826,16.36568,0,15.059105,13761824.0,62.05753027410464,38.64812536384011,254.0,24.0,135.0,96.7,94.2,101.7
13071,2018,24900.0,1517500.0,609.3,56.56,2311.413093202999,92.75636,18.622282,6,16.716934,16567289.0,62.05753027410464,38.64812536384011,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
13071,2019,27500.0,2020800.0,735.8,67.96,2539.9565064692083,190.87985,17.44167,3,15.676661,14778440.0,62.05753027410464,38.64812536384011,258.0,15.0,121.0,90.0,102.65,110.55
13071,2020,30200.0,2300900.0,762.7,73.35,2904.3791754236536,194.34743,17.27036,2,14.205484,14941039.0,62.05753027410464,38.64812536384011,269.0,8.0,105.0,100.0,100.0,100.0
13071,2021,31700.0,2318900.0,730.9,70.82,3071.547403103643,226.50703,17.457794,0,15.062933,13927505.0,62.05753027410464,38.64812536384011,257.0,22.0,129.0,105.1,114.25,118.325
13072,2017,22200.0,1656400.0,745.7,74.88,2229.2289094418275,272.59143,16.01645,0,14.671229,13878627.0,36.06949016828116,38.63362555388887,254.0,24.0,135.0,96.7,94.2,101.7
13072,2018,24900.0,1517500.0,609.3,68.44,2796.9079225391306,101.83306,18.349758,5,16.43433,16622244.0,36.06949016828116,38.63362555388887,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
13072,2019,27500.0,2020800.0,735.8,77.78,2906.9719993109925,198.47816,17.107586,0,14.985216,14886357.0,36.06949016828116,38.63362555388887,258.0,15.0,121.0,90.0,102.65,110.55
13072,2020,30200.0,2300900.0,762.7,80.78,3198.5787292532073,178.75163,16.999552,0,13.968549,15250381.0,36.06949016828116,38.63362555388887,269.0,8.0,105.0,100.0,100.0,100.0
13072,2021,31700.0,2318900.0,730.9,74.57,3234.1893511640587,205.0206,17.290936,0,14.633945,14243210.0,36.06949016828116,38.63362555388887,257.0,22.0,129.0,105.1,114.25,118.325
13073,2017,22200.0,1656400.0,745.7,79.26,2359.624510715268,262.7029,16.130983,0,14.344463,14031502.0,14.737300532102989,43.14493181361785,254.0,24.0,135.0,96.7,94.2,101.7
13073,2018,24900.0,1517500.0,609.3,69.9,2856.573112002999,103.707085,18.493977,3,15.889843,16542492.0,14.737300532102989,43.14493181361785,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
13073,2019,27500.0,2020800.0,735.8,81.19,3034.418316071734,205.66513,17.181618,0,14.683704,15079917.0,14.737300532102989,43.14493181361785,258.0,15.0,121.0,90.0,102.65,110.55
13073,2020,30200.0,2300900.0,762.7,82.62,3271.435684710324,215.22878,17.0333,0,13.72381,15220959.0,14.737300532102989,43.14493181361785,269.0,8.0,105.0,100.0,100.0,100.0
13073,2021,31700.0,2318900.0,730.9,90.37,3919.454092325279,234.46683,17.39337,0,14.44543,14339462.0,14.737300532102989,43.14493181361785,257.0,22.0,129.0,105.1,114.25,118.325
13074,2017,22200.0,1656400.0,745.7,72.98,2172.6646075195595,283.8963,15.926661,0,14.690957,13734035.0,41.47393948165326,43.10618084867727,254.0,24.0,135.0,96.7,94.2,101.7
13074,2018,24900.0,1517500.0,609.3,56.48,2308.1437677529234,107.66999,18.249323,6,16.401112,16638829.0,41.47393948165326,43.10618084867727,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
13074,2019,27500.0,2020800.0,735.8,78.22,2923.4166853446363,195.16765,17.054314,1,14.845948,14682791.0,41.47393948165326,43.10618084867727,258.0,15.0,121.0,90.0,102.65,110.55
13074,2020,30200.0,2300900.0,762.7,79.01,3128.493505797176,167.73235,17.045868,0,14.094618,15184429.0,41.47393948165326,43.10618084867727,269.0,8.0,105.0,100.0,100.0,100.0
13074,2021,31700.0,2318900.0,730.9,63.41,2750.1669137362605,208.08102,17.120214,0,14.499795,14068138.0,41.47393948165326,43.10618084867727,257.0,22.0,129.0,105.1,114.25,118.325
13075,2017,22200.0,1656400.0,745.7,73.54,2189.3361912440173,248.55807,16.502983,0,15.068354,13899733.0,17.711266955122902,41.0799393666064,254.0,24.0,135.0,96.7,94.2,101.7
13075,2018,24900.0,1517500.0,609.3,57.17,2336.3416997598206,114.63788,18.832716,4,16.718288,16468246.0,17.711266955122902,41.0799393666064,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
13075,2019,27500.0,2020800.0,735.8,70.15,2621.806193773028,185.56442,17.673056,3,15.7851925,14967939.0,17.711266955122902,41.0799393666064,258.0,15.0,121.0,90.0,102.65,110.55
13075,2020,30200.0,2300900.0,762.7,70.87,2806.1806702423223,210.596,17.424284,2,14.21489,15022696.0,17.711266955122902,41.0799393666064,269.0,8.0,105.0,100.0,100.0,100.0
13075,2021,31700.0,2318900.0,730.9,71.76,3112.3163180841207,259.16498,17.651054,0,15.254386,14029327.0,17.711266955122902,41.0799393666064,257.0,22.0,129.0,105.1,114.25,118.325
13076,2017,22200.0,1656400.0,745.7,72.92,2170.8783664062244,298.72836,16.1448,0,15.210793,13457625.0,44.7086480808374,41.34521384306508,254.0,24.0,135.0,96.7,94.2,101.7
13076,2018,24900.0,1517500.0,609.3,61.26,2503.4859633949027,93.37452,18.543846,9,17.013393,16589055.0,44.7086480808374,41.34521384306508,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
13076,2019,27500.0,2020800.0,735.8,70.64,2640.1195941286774,194.36613,17.269714,2,15.539743,14485286.0,44.7086480808374,41.34521384306508,258.0,15.0,121.0,90.0,102.65,110.55
13076,2020,30200.0,2300900.0,762.7,77.22,3057.6163589122634,170.61293,17.278173,2,14.540702,14841263.0,44.7086480808374,41.34521384306508,269.0,8.0,105.0,100.0,100.0,100.0
13076,2021,31700.0,2318900.0,730.9,50.36,2184.1729344860137,195.89081,17.310667,0,15.117252,13730874.0,44.7086480808374,41.34521384306508,257.0,22.0,129.0,105.1,114.25,118.325
14522,2017,15800.0,1278600.0,809.3,85.53,1669.806003126398,258.01904,16.503542,2,15.70547,15070065.0,354.76248611154307,54.89524089500766,254.0,24.0,135.0,96.7,94.2,101.7
14522,2018,16100.0,858500.0,534.5,69.54,2094.6566845750112,98.079994,18.75052,8,16.497286,17129464.0,354.76248611154307,54.89524089500766,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
14522,2019,16200.0,1059900.0,655.3,81.15,2006.1498519668096,197.91612,17.40299,2,15.548095,16153658.0,354.76248611154307,54.89524089500766,258.0,15.0,121.0,90.0,102.65,110.55
14522,2020,14200.0,913700.0,641.6,78.58,1739.1458825761442,215.10194,17.745691,3,13.811549,16136196.0,354.76248611154307,54.89524089500766,269.0,8.0,105.0,100.0,100.0,100.0
14522,2021,15400.0,1266500.0,823.7,84.01,1570.661646751655,319.68707,16.635386,0,14.739242,14370344.0,354.76248611154307,54.89524089500766,257.0,22.0,129.0,105.1,114.25,118.325
14524,2017,15800.0,1278600.0,809.3,77.97,1522.2117860840087,244.14769,16.611225,1,15.8598175,14774404.0,343.0609384070534,52.00876295096663,254.0,24.0,135.0,96.7,94.2,101.7
14524,2018,16100.0,858500.0,534.5,52.07,1568.432176672718,85.78077,18.792164,8,16.49933,17077448.0,343.0609384070534,52.00876295096663,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
14524,2019,16200.0,1059900.0,655.3,57.32,1417.0364696825327,193.64462,17.559616,2,15.638721,16084359.0,343.0609384070534,52.00876295096663,258.0,15.0,121.0,90.0,102.65,110.55
14524,2020,14200.0,913700.0,641.6,72.09,1595.50810225139,206.94461,17.798302,5,13.781299,16057898.0,343.0609384070534,52.00876295096663,269.0,8.0,105.0,100.0,100.0,100.0
14524,2021,15400.0,1266500.0,823.7,72.21,1350.047345696191,335.4954,16.569056,0,14.739686,14016376.0,343.0609384070534,52.00876295096663,257.0,22.0,129.0,105.1,114.25,118.325
14625,2017,15800.0,1278600.0,809.3,76.37,1490.9749147522864,279.63773,17.245924,2,16.321548,15158808.0,198.7984065380672,42.9309437004101,254.0,24.0,135.0,96.7,94.2,101.7
14625,2018,16100.0,858500.0,534.5,52.65,1585.9027098486383,121.42355,19.658075,13,17.716213,16920660.0,198.7984065380672,42.9309437004101,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
14625,2019,16200.0,1059900.0,655.3,63.49,1569.5681343360782,174.18806,18.303892,2,16.433115,15944632.0,198.7984065380672,42.9309437004101,258.0,15.0,121.0,90.0,102.65,110.55
14625,2020,14200.0,913700.0,641.6,73.89,1635.3460074262064,208.62743,18.628546,3,14.829848,15984562.0,198.7984065380672,42.9309437004101,269.0,8.0,105.0,100.0,100.0,100.0
14625,2021,15400.0,1266500.0,823.7,73.95,1382.578607038268,267.7045,17.695969,0,15.712013,14386020.0,198.7984065380672,42.9309437004101,257.0,22.0,129.0,105.1,114.25,118.325
14626,2017,15800.0,1278600.0,809.3,71.42,1394.335844069769,329.3622,17.076416,2,16.106113,15115876.0,223.2249771252893,43.94385284188461,254.0,24.0,135.0,96.7,94.2,101.7
14626,2018,16100.0,858500.0,534.5,47.91,1443.126283548875,131.68704,19.452854,12,17.614683,16942074.0,223.2249771252893,43.94385284188461,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
14626,2019,16200.0,1059900.0,655.3,61.06,1509.4948855341145,202.81296,18.080141,3,16.333292,15821640.0,223.2249771252893,43.94385284188461,258.0,15.0,121.0,90.0,102.65,110.55
14626,2020,14200.0,913700.0,641.6,70.49,1560.0966309848866,228.40443,18.272223,3,14.7022505,15907921.0,223.2249771252893,43.94385284188461,269.0,8.0,105.0,100.0,100.0,100.0
14626,2021,15400.0,1266500.0,823.7,73.13,1367.2477827276339,292.66666,17.522512,0,15.597132,14444433.0,223.2249771252893,43.94385284188461,257.0,22.0,129.0,105.1,114.25,118.325
14627,2017,15800.0,1278600.0,809.3,86.61,1690.890891275311,233.70888,17.5612,2,16.696753,15215103.0,155.04697258591955,41.11461039028564,254.0,24.0,135.0,96.7,94.2,101.7
14627,2018,16100.0,858500.0,534.5,65.31,1967.242278826488,100.545,19.88434,16,17.739548,17156328.0,155.04697258591955,41.11461039028564,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
14627,2019,16200.0,1059900.0,655.3,76.53,1891.9365147383849,159.72888,18.520473,4,16.596127,16173786.0,155.04697258591955,41.11461039028564,258.0,15.0,121.0,90.0,102.65,110.55
14627,2020,14200.0,913700.0,641.6,74.81,1655.7076034044458,188.95389,19.003595,7,15.136695,16154225.0,155.04697258591955,41.11461039028564,269.0,8.0,105.0,100.0,100.0,100.0
14627,2021,15400.0,1266500.0,823.7,87.97,1644.698310495692,256.65942,17.887287,0,15.973927,14472607.0,155.04697258591955,41.11461039028564,257.0,22.0,129.0,105.1,114.25,118.325
14628,2017,15800.0,1278600.0,809.3,75.4,1472.0375615074295,312.0242,16.283209,1,15.490853,15205991.0,384.98984559106736,48.99689899412168,254.0,24.0,135.0,96.7,94.2,101.7
14628,2018,16100.0,858500.0,534.5,54.64,1645.8447116074,114.02474,18.553804,9,16.37248,16937862.0,384.98984559106736,48.99689899412168,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
14628,2019,16200.0,1059900.0,655.3,68.69,1698.119942471967,196.41264,17.308546,2,15.411836,16051772.0,384.98984559106736,48.99689899412168,258.0,15.0,121.0,90.0,102.65,110.55
14713,2017,15800.0,1278600.0,809.3,81.1,1583.318915626691,202.29999,17.872211,4,17.066908,14795839.0,123.59486696935014,47.75030443533704,254.0,24.0,135.0,96.7,94.2,101.7
14713,2018,16100.0,858500.0,534.5,46.39,1397.341437984394,82.342,20.206488,21,18.0055,17258524.0,123.59486696935014,47.75030443533704,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
14713,2019,16200.0,1059900.0,655.3,56.31,1392.0677531022927,169.366,18.882013,9,16.86663,16118691.0,123.59486696935014,47.75030443533704,258.0,15.0,121.0,90.0,102.65,110.55
14713,2020,14200.0,913700.0,641.6,50.82,1124.7568561023115,184.32799,19.040438,7,15.210567,15939573.0,123.59486696935014,47.75030443533704,269.0,8.0,105.0,100.0,100.0,100.0
14713,2021,15400.0,1266500.0,823.7,82.9,1549.908945550675,281.248,17.902334,0,15.956294,14273614.0,123.59486696935014,47.75030443533704,257.0,22.0,129.0,105.1,114.25,118.325
14729,2017,15800.0,1278600.0,809.3,82.9,1618.4603958748792,204.87851,17.637781,3,16.839064,14940725.0,157.08459540406392,50.09724502977371,254.0,24.0,135.0,96.7,94.2,101.7
14729,2018,16100.0,858500.0,534.5,49.74,1498.2488278797966,86.515,19.956108,19,17.722221,17287128.0,157.08459540406392,50.09724502977371,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
14729,2019,16200.0,1059900.0,655.3,61.85,1529.0248717701438,171.83,18.58633,8,16.648968,16201426.0,157.08459540406392,50.09724502977371,258.0,15.0,121.0,90.0,102.65,110.55
14729,2020,14200.0,913700.0,641.6,54.55,1207.3098484923473,183.111,18.850147,7,14.966855,16077464.0,157.08459540406392,50.09724502977371,269.0,8.0,105.0,100.0,100.0,100.0
14729,2021,15400.0,1266500.0,823.7,82.49,1542.243533395358,287.7495,17.651993,0,15.763069,14351489.0,157.08459540406392,50.09724502977371,257.0,22.0,129.0,105.1,114.25,118.325
14730,2017,15800.0,1278600.0,809.3,77.37,1510.497959334613,201.87036,17.823072,2,17.00555,14990496.0,117.79437001546252,42.88446493582184,254.0,24.0,135.0,96.7,94.2,101.7
14730,2018,16100.0,858500.0,534.5,42.49,1279.867163180791,86.96519,20.201262,20,18.13356,17303172.0,117.79437001546252,42.88446493582184,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
14730,2019,16200.0,1059900.0,655.3,55.55,1373.2794119132009,160.21149,18.835752,9,16.972488,16133383.0,117.79437001546252,42.88446493582184,258.0,15.0,121.0,90.0,102.65,110.55
14730,2020,14200.0,913700.0,641.6,53.55,1185.1776789507828,167.38223,19.171806,7,15.451189,15988875.0,117.79437001546252,42.88446493582184,269.0,8.0,105.0,100.0,100.0,100.0
14730,2021,15400.0,1266500.0,823.7,82.84,1548.7871779181896,263.9682,17.981295,0,16.120195,14411562.0,117.79437001546252,42.88446493582184,257.0,22.0,129.0,105.1,114.25,118.325
15001,2019,51400.0,2548500.0,495.8,42.98,4455.772479919781,171.10751,19.022839,11,17.34213,15835896.0,71.07372756150643,41.98656922605787,258.0,15.0,121.0,90.0,102.65,110.55
15002,2019,51400.0,2548500.0,495.8,48.72,5050.843071700599,148.66501,19.024176,10,16.932432,16009624.0,97.20921623980708,53.832800855466246,258.0,15.0,121.0,90.0,102.65,110.55
15003,2017,51000.0,3830800.0,751.8,64.26,4359.217871296598,249.48999,17.414295,1,16.601587,14155812.0,57.110934902069246,54.210621069505954,254.0,24.0,135.0,96.7,94.2,101.7
15003,2018,51900.0,2175500.0,419.0,46.3,5735.011919486845,73.94666,19.934097,17,18.009182,17293538.0,57.110934902069246,54.210621069505954,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15003,2019,51400.0,2548500.0,495.8,56.92,5900.9439171017675,168.39336,18.662046,11,16.864494,15595295.0,57.110934902069246,54.210621069505954,258.0,15.0,121.0,90.0,102.65,110.55
15003,2020,48600.0,2756800.0,566.8,52.16,4472.434713351386,168.59001,18.726595,7,15.456081,15440982.0,57.110934902069246,54.210621069505954,269.0,8.0,105.0,100.0,100.0,100.0
15003,2021,48600.0,3514600.0,722.7,74.13,4985.080939552952,214.76,17.946545,0,16.122807,14014449.0,57.110934902069246,54.210621069505954,257.0,22.0,129.0,105.1,114.25,118.325
15081,2017,51000.0,3830800.0,751.8,71.39,4842.897040645255,285.8172,16.765078,0,15.995425,13717532.0,54.594244413366845,42.174990313422974,254.0,24.0,135.0,96.7,94.2,101.7
15081,2018,51900.0,2175500.0,419.0,44.29,5486.040559699187,83.15532,19.31892,12,17.787813,17005250.0,54.594244413366845,42.174990313422974,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15081,2019,51400.0,2548500.0,495.8,55.17,5719.519956192981,187.32094,18.00919,9,16.32739,14901373.0,54.594244413366845,42.174990313422974,258.0,15.0,121.0,90.0,102.65,110.55
15081,2020,48600.0,2756800.0,566.8,59.09,5066.644310044736,175.07,17.944138,6,15.207378,14904370.0,54.594244413366845,42.174990313422974,269.0,8.0,105.0,100.0,100.0,100.0
15081,2021,48600.0,3514600.0,722.7,67.45,4535.865498082378,194.51437,17.635975,0,15.817683,13543193.0,54.594244413366845,42.174990313422974,257.0,22.0,129.0,105.1,114.25,118.325
15082,2017,51000.0,3830800.0,751.8,75.25,5104.748596561921,221.63423,17.712507,2,16.920576,14571521.0,81.09998059478208,41.782683556499926,254.0,24.0,135.0,96.7,94.2,101.7
15082,2018,51900.0,2175500.0,419.0,27.09,3355.539371466493,75.77895,20.051664,16,18.180897,17375764.0,81.09998059478208,41.782683556499926,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15082,2019,51400.0,2548500.0,495.8,38.75,4017.2448486945445,165.74734,18.906927,10,17.07154,15925625.0,81.09998059478208,41.782683556499926,258.0,15.0,121.0,90.0,102.65,110.55
15082,2020,48600.0,2756800.0,566.8,46.66,4000.8397953407907,172.40738,18.938604,7,15.522554,15669734.0,81.09998059478208,41.782683556499926,269.0,8.0,105.0,100.0,100.0,100.0
15082,2021,48600.0,3514600.0,722.7,69.44,4669.688661035438,241.03525,18.046862,0,16.177086,14272369.0,81.09998059478208,41.782683556499926,257.0,22.0,129.0,105.1,114.25,118.325
15083,2017,51000.0,3830800.0,751.8,74.33,5042.338381162093,272.23422,16.906744,0,16.087921,14057757.0,96.70173749572442,49.62776047125312,254.0,24.0,135.0,96.7,94.2,101.7
15083,2018,51900.0,2175500.0,419.0,49.59,6142.532204910424,78.66227,19.468952,14,17.62557,17340756.0,96.70173749572442,49.62776047125312,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15083,2019,51400.0,2548500.0,495.8,53.64,5560.9035789413,161.08388,18.174206,9,16.254786,15541156.0,96.70173749572442,49.62776047125312,258.0,15.0,121.0,90.0,102.65,110.55
15083,2020,48600.0,2756800.0,566.8,66.66,5715.730406288409,170.60161,18.191408,7,15.0211735,15435025.0,96.70173749572442,49.62776047125312,269.0,8.0,105.0,100.0,100.0,100.0
15083,2021,48600.0,3514600.0,722.7,74.19,4989.1158087877175,205.68936,17.547459,0,15.690572,13931997.0,96.70173749572442,49.62776047125312,257.0,22.0,129.0,105.1,114.25,118.325
15084,2017,51000.0,3830800.0,751.8,83.67,5675.93774185164,208.95294,17.23896,2,16.500439,14876217.0,195.5577132908131,57.6250155720462,254.0,24.0,135.0,96.7,94.2,101.7
15084,2018,51900.0,2175500.0,419.0,53.81,6665.248194116353,92.119995,19.542042,15,17.307293,17394992.0,195.5577132908131,57.6250155720462,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15084,2019,51400.0,2548500.0,495.8,56.33,5839.778124566805,160.43944,18.348652,8,16.241222,16324605.0,195.5577132908131,57.6250155720462,258.0,15.0,121.0,90.0,102.65,110.55
15084,2020,48600.0,2756800.0,566.8,61.99,5315.30344863214,183.51587,18.54352,5,14.71548,16121799.0,195.5577132908131,57.6250155720462,269.0,8.0,105.0,100.0,100.0,100.0
15084,2021,48600.0,3514600.0,722.7,83.19,5594.3461940025645,287.44528,17.314692,0,15.432412,14344284.0,195.5577132908131,57.6250155720462,257.0,22.0,129.0,105.1,114.25,118.325
15085,2017,51000.0,3830800.0,751.8,80.89,5487.350351839119,305.13034,15.971513,0,15.223774,14194063.0,283.1943469339319,58.9768212184164,254.0,24.0,135.0,96.7,94.2,101.7
15085,2018,51900.0,2175500.0,419.0,41.12,5093.384236053975,96.1569,18.356604,9,16.364893,17471924.0,283.1943469339319,58.9768212184164,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15085,2019,51400.0,2548500.0,495.8,51.89,5379.479618032514,165.25587,17.097988,3,14.968435,15782017.0,283.1943469339319,58.9768212184164,258.0,15.0,121.0,90.0,102.65,110.55
15085,2020,48600.0,2756800.0,566.8,52.96,4541.030337789291,189.93689,17.208284,4,13.901914,15564004.0,283.1943469339319,58.9768212184164,269.0,8.0,105.0,100.0,100.0,100.0
15085,2021,48600.0,3514600.0,722.7,69.58,4679.103355916557,229.78206,16.479488,0,14.628363,14116910.0,283.1943469339319,58.9768212184164,257.0,22.0,129.0,105.1,114.25,118.325
15086,2017,51000.0,3830800.0,751.8,73.56,4990.103744360065,240.48701,17.34275,1,16.595768,14199731.0,57.07503225675692,40.29411328092959,254.0,24.0,135.0,96.7,94.2,101.7
15086,2018,51900.0,2175500.0,419.0,44.32,5489.756550143779,73.8055,19.878622,15,18.131886,17266864.0,57.07503225675692,40.29411328092959,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15086,2019,51400.0,2548500.0,495.8,45.8,4748.124234069939,178.597,18.56947,10,17.083017,15487224.0,57.07503225675692,40.29411328092959,258.0,15.0,121.0,90.0,102.65,110.55
15086,2020,48600.0,2756800.0,566.8,54.28,4654.213118111833,177.1775,18.621075,6,15.5797415,15366877.0,57.07503225675692,40.29411328092959,269.0,8.0,105.0,100.0,100.0,100.0
15086,2021,48600.0,3514600.0,722.7,69.04,4642.7895328036675,219.63152,17.890928,0,16.219088,13987789.0,57.07503225675692,40.29411328092959,257.0,22.0,129.0,105.1,114.25,118.325
15087,2017,51000.0,3830800.0,751.8,77.46,5254.668787902809,239.95778,16.653036,0,15.953665,14452847.0,245.61759723344343,58.864698828747045,254.0,24.0,135.0,96.7,94.2,101.7
15087,2018,51900.0,2175500.0,419.0,47.55,5889.844854678175,84.013336,18.997053,12,16.975279,17364652.0,245.61759723344343,58.864698828747045,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15087,2019,51400.0,2548500.0,495.8,59.88,6207.809588124628,155.1311,17.851534,7,15.717236,16025085.0,245.61759723344343,58.864698828747045,258.0,15.0,121.0,90.0,102.65,110.55
15087,2020,48600.0,2756800.0,566.8,56.85,4874.576561618602,176.9161,17.990198,5,14.540021,15694938.0,245.61759723344343,58.864698828747045,269.0,8.0,105.0,100.0,100.0,100.0
15087,2021,48600.0,3514600.0,722.7,79.04,5315.267738597941,230.06389,17.05735,0,15.159723,14280113.0,245.61759723344343,58.864698828747045,257.0,22.0,129.0,105.1,114.25,118.325
15088,2017,51000.0,3830800.0,751.8,78.29,5310.973656143958,205.26947,17.613766,2,16.821371,14689023.0,136.769353440071,53.86927127553489,254.0,24.0,135.0,96.7,94.2,101.7
15088,2018,51900.0,2175500.0,419.0,36.26,4491.393784030087,83.183685,19.89691,17,17.816692,17353310.0,136.769353440071,53.86927127553489,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15088,2019,51400.0,2548500.0,495.8,43.68,4528.342064283295,151.30159,18.787312,10,16.636545,16151347.0,136.769353440071,53.86927127553489,258.0,15.0,121.0,90.0,102.65,110.55
15088,2020,48600.0,2756800.0,566.8,53.32,4571.898368786348,173.4421,18.901312,7,15.238683,15867761.0,136.769353440071,53.86927127553489,269.0,8.0,105.0,100.0,100.0,100.0
15088,2021,48600.0,3514600.0,722.7,76.5,5144.458274326195,254.29683,17.82489,0,15.865717,14330468.0,136.769353440071,53.86927127553489,257.0,22.0,129.0,105.1,114.25,118.325
15089,2017,51000.0,3830800.0,751.8,69.6,4721.468469378201,246.93312,17.419231,1,16.591745,14367015.0,87.64581510218584,54.72523792760443,254.0,24.0,135.0,96.7,94.2,101.7
15089,2018,51900.0,2175500.0,419.0,36.49,4519.883044105291,75.35687,19.826183,17,17.801167,17431854.0,87.64581510218584,54.72523792760443,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15089,2019,51400.0,2548500.0,495.8,44.07,4568.773689857254,160.56812,18.663675,10,16.66993,15886641.0,87.64581510218584,54.72523792760443,258.0,15.0,121.0,90.0,102.65,110.55
15089,2020,48600.0,2756800.0,566.8,47.64,4084.8694352772245,168.24501,18.73631,7,15.243073,15639802.0,87.64581510218584,54.72523792760443,269.0,8.0,105.0,100.0,100.0,100.0
15089,2021,48600.0,3514600.0,722.7,62.76,4220.473219564863,221.1325,17.866137,0,15.953723,14236531.0,87.64581510218584,54.72523792760443,257.0,22.0,129.0,105.1,114.25,118.325
15090,2017,51000.0,3830800.0,751.8,68.64,4656.344766352296,257.80142,17.033003,0,16.2279,13897165.0,35.61396156430523,37.76264303725175,254.0,24.0,135.0,96.7,94.2,101.7
