district_no,year,yield,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,DTR_accumulation_phase,temp_min_peak_growth,temp_max_peak_growth,spring_freezing_days,state_name,latitude,longitude,avg_elevation,avg_soil_pawc
09565,1993,57.92,269.79333,15.88664,1.0,15369677.0,8.9978,11.5159,20.5137,23.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,1994,48.39,257.8867,18.53956,13.0,16359918.0,9.20266,14.06705,23.26972,11.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,1995,48.1,269.7767,17.40134,5.0,16149312.0,8.90992,13.06517,21.97509,24.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,1996,53.23,266.05328,15.09321,0.0,14402353.0,8.23397,11.10981,19.34378,31.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,1997,50.13,169.5,17.54568,0.0,16063943.0,10.49679,12.41139,22.90818,11.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,1998,55.17,263.02667,16.41351,7.0,13820001.0,8.97394,11.98906,20.963,15.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,1999,61.55,235.74,18.12523,3.0,15407755.0,9.38612,13.52284,22.90896,9.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2000,62.23,269.40338,16.54108,1.0,14644141.0,8.45553,12.54391,20.99944,12.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2001,52.22,268.09003,16.8893,7.0,14911976.0,8.90954,12.43712,21.34666,15.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2002,61.72,277.01993,16.77533,1.0,14770069.0,8.92354,12.40328,21.32682,17.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2003,45.27,119.76,18.96201,15.0,17823016.0,11.58367,13.02037,24.60404,22.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2004,59.15,220.38335,17.3866,1.0,16035608.0,9.23852,12.83213,22.07066,20.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2005,63.65,304.09,16.92572,3.0,15160312.0,9.15152,12.47598,21.6275,20.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2006,59.44,205.89667,18.56272,10.0,16867006.0,9.36764,13.96652,23.33416,25.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2007,64.2,290.15335,16.10321,2.0,15157586.0,8.66814,11.82075,20.48889,10.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2008,63.88,239.32336,16.66875,1.0,15195263.0,8.90096,12.31504,21.216,16.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2009,64.59,202.98663,17.99382,2.0,16305508.0,9.5549,13.23492,22.78982,8.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2010,60.31,334.3467,16.74647,9.0,15085286.0,9.05141,12.14154,21.19295,16.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2011,63.57,254.81996,17.18853,4.0,15507275.0,9.22994,12.70049,21.93043,16.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2012,73.24,160.29337,17.73202,5.0,16440301.0,9.95094,12.68307,22.63401,15.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2013,68.73,254.10999,17.7231,9.0,16283400.0,9.68857,12.70806,22.39663,33.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2014,70.43,301.20667,17.14576,2.0,14958633.0,8.53714,12.95035,21.48749,10.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2015,55.07,128.26004,18.87341,20.0,16581231.0,10.49759,13.5133,24.01089,20.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09565,2016,80.1,192.89667,18.52969,4.0,16821716.0,10.12878,13.40318,23.53197,13.0,Bayern,49.33572452850398,11.023415451819057,350.49920383899985,41.9972137879654
09571,1979,46.53,220.05235,15.06047,0.0,14273703.0,8.07583,11.08161,19.15744,12.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1980,47.2,244.00336,15.42697,0.0,13696879.0,7.80424,11.6564,19.46065,16.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1981,54.19,290.4643,15.8669,0.0,13854379.0,7.88745,12.05881,19.94626,10.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1982,53.14,285.3624,16.981,0.0,15074323.0,8.89294,12.70788,21.60082,23.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1983,35.66,180.4757,17.73573,7.0,16427539.0,9.8424,12.88012,22.72252,14.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1984,46.75,303.1038,14.97748,2.0,14234102.0,7.77492,11.26591,19.04083,31.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1985,49.59,161.75142,16.29776,1.0,16038343.0,9.40384,11.71678,21.12062,23.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1986,52.06,256.39954,15.24775,1.0,15096722.0,8.88375,10.88135,19.7651,21.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1987,50.73,295.53287,16.18422,0.0,14252643.0,7.73657,12.49113,20.2277,27.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1989,50.59,242.70425,16.27763,1.0,15136219.0,8.52866,12.27362,20.80228,3.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1990,52.42,179.42574,15.66565,1.0,15993311.0,9.14072,11.18554,20.32627,10.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1991,43.02,133.30045,17.54703,1.0,16666446.0,9.53264,12.83398,22.36663,8.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1992,51.81,182.93188,17.14441,7.0,15587086.0,8.89844,12.82581,21.72425,16.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1993,57.62,280.12894,15.17854,0.0,15544412.0,8.489,11.0946,19.5836,21.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1994,48.32,261.0381,17.69664,5.0,16326335.0,8.66532,13.5039,22.16922,12.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1995,52.15,262.1614,16.66474,3.0,16193891.0,8.32563,12.64006,20.9657,25.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1996,58.01,283.22235,14.37265,0.0,14798976.0,7.8819,10.61571,18.49761,31.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1997,53.49,192.2767,16.72841,0.0,16282742.0,9.73784,12.02317,21.76101,11.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1998,58.88,241.39667,15.68275,5.0,13895651.0,8.38075,11.5896,19.97035,16.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,1999,56.79,229.47427,17.46792,2.0,15634769.0,8.95159,13.11771,22.0693,12.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2000,63.93,296.22382,15.80163,0.0,14729635.0,8.00021,12.06965,20.06986,14.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2001,53.69,263.57617,16.2684,2.0,15102347.0,8.42272,12.13309,20.55581,17.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2002,66.4,277.9676,15.96726,1.0,14935037.0,8.42318,11.84865,20.27183,21.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2003,40.64,102.92238,18.31426,13.0,18030798.0,10.72704,12.87292,23.59996,21.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2004,62.33,242.76472,16.58698,0.0,16152742.0,8.55288,12.41473,20.9676,22.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2005,61.58,272.08765,16.33982,1.0,15388182.0,8.63528,12.14492,20.78019,18.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2006,62.13,227.88953,17.79199,7.0,16871884.0,8.76627,13.52218,22.28845,27.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2007,64.87,282.95474,15.4367,2.0,15250090.0,8.20558,11.39443,19.60001,11.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2008,57.49,220.57764,15.91172,0.0,15402674.0,8.43936,11.79401,20.23337,19.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2009,69.1,198.63387,17.29549,1.0,16367830.0,9.04535,12.80625,21.8516,10.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2010,51.22,311.18805,16.12139,8.0,15130828.0,8.5096,11.8044,20.31399,16.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2011,72.92,295.6029,16.45977,2.0,15820632.0,8.76846,12.21329,20.98175,16.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2012,66.95,155.50858,16.96832,4.0,16614617.0,9.30348,12.28024,21.58372,15.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2013,64.88,245.75142,17.06493,3.0,16379313.0,9.08146,12.40772,21.48918,34.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2014,76.52,328.23187,16.38643,1.0,14987250.0,7.88552,12.55746,20.44297,10.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2015,52.88,126.79856,18.16073,16.0,16641532.0,9.84895,13.18197,23.03092,23.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2016,66.17,177.62955,17.89838,3.0,17049340.0,9.54158,13.08378,22.62536,17.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2017,91.73,305.7576,16.4442,1.0,15505316.0,8.47772,12.34095,20.81866,7.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2018,47.17,139.15286,18.43695,4.0,17774988.0,10.46027,13.09747,23.55775,18.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2019,69.93,207.54572,17.3193,4.0,17127924.0,9.52159,12.47457,21.99616,5.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2020,57.23,197.29572,17.7698,6.0,16755086.0,9.80452,12.72598,22.5305,22.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09571,2021,83.25,263.17624,16.27989,0.0,14982503.0,8.50957,12.09248,20.60205,24.0,Bayern,49.24783579359206,10.468743834844496,449.6186755788706,44.64995754944797
09572,1979,47.97,167.76997,15.72877,0.0,14013433.0,8.49789,11.49453,19.99243,14.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1980,50.57,235.24,16.00145,0.0,13350443.0,8.19017,11.94654,20.13672,12.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1981,50.47,281.33002,16.52054,0.0,13680723.0,8.3406,12.35842,20.69902,9.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1982,53.25,219.69002,17.9545,1.0,15218485.0,9.72106,13.10068,22.82174,27.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1983,38.03,172.65002,18.47906,7.0,16347580.0,10.53241,13.14646,23.67887,18.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1984,47.14,297.08994,15.57941,2.0,13668719.0,8.21329,11.55253,19.76582,29.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1985,51.3,154.65002,16.71109,2.0,15625246.0,10.11695,11.59961,21.71656,22.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1986,48.93,239.83002,15.7994,1.0,14798566.0,9.39362,11.08552,20.47914,24.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1987,48.5,270.68002,16.50148,0.0,14048744.0,8.17929,12.48119,20.66048,27.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1989,46.96,220.91,17.02604,2.0,15196063.0,9.17752,12.49337,21.67088,6.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1990,52.89,181.12997,16.21571,3.0,15552765.0,9.606,11.36416,20.97016,12.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1991,45.59,115.0,18.59574,3.0,16382076.0,10.36387,13.25925,23.62312,10.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1992,50.65,184.92998,17.55668,6.0,15418083.0,9.6706,12.66102,22.33162,18.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1993,53.55,225.60999,15.80951,1.0,15173873.0,9.11552,11.27999,20.39551,27.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1994,47.63,241.60999,18.37331,12.0,16285013.0,9.33747,13.68312,23.02059,14.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1995,48.17,277.18997,17.5159,5.0,16020004.0,9.15285,12.91974,22.0726,25.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1996,52.26,236.52994,15.07695,0.0,14423603.0,8.34699,10.96175,19.30874,32.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1997,47.77,172.93999,17.48485,1.0,15915766.0,10.59659,12.20578,22.80238,15.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1998,53.63,248.79994,16.2652,6.0,13685585.0,8.82925,11.82966,20.65891,16.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,1999,52.53,225.51003,18.08046,3.0,15448451.0,9.53518,13.28734,22.82252,9.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2000,60.61,266.03998,16.34911,0.0,14692383.0,8.45858,12.25015,20.70873,13.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2001,50.48,238.90997,16.9005,7.0,14826449.0,8.93023,12.31732,21.24755,17.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2002,54.86,201.65997,17.02103,2.0,14936412.0,9.16997,12.36289,21.53287,19.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2003,43.34,104.46999,18.77598,14.0,17707020.0,11.79815,12.58742,24.38557,22.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2004,54.3,225.63,17.16277,1.0,15803236.0,9.20302,12.50828,21.7113,21.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2005,55.82,253.64998,16.91883,1.0,15332209.0,9.4064,12.24012,21.64652,20.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2006,58.32,185.37,18.45978,10.0,16899314.0,9.54413,13.68167,23.2258,25.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2007,68.7,314.16006,16.00245,2.0,15083530.0,8.72353,11.56174,20.28527,15.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2008,61.82,218.14001,16.70906,1.0,15117308.0,9.03682,12.15734,21.19416,17.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2009,69.42,204.96,17.8122,2.0,16315360.0,9.6131,12.92567,22.53877,10.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2010,60.75,300.44,16.76037,9.0,15167640.0,9.16921,11.99853,21.16774,17.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2011,77.04,244.55994,17.04646,3.0,15386568.0,9.19791,12.42886,21.62677,19.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2012,60.13,167.87003,17.51668,4.0,16392733.0,10.07914,12.27762,22.35676,17.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2013,62.81,221.15,17.65384,6.0,16348978.0,9.62236,12.61135,22.2337,35.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2014,71.47,317.24005,17.23096,1.0,15270575.0,8.67231,12.86241,21.53472,13.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2015,46.35,139.00002,18.6871,18.0,16369062.0,10.26004,13.37286,23.6329,24.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09572,2016,48.2,181.41003,18.48546,5.0,16694278.0,10.09367,13.28759,23.38126,13.0,Bayern,49.6397352656772,10.914253608693198,321.519087521711,42.338211253587566
09573,1979,46.29,186.79498,15.70932,0.0,14180722.0,8.52541,11.50079,20.02621,8.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1980,47.49,236.34007,16.01148,1.0,13689415.0,8.16267,12.02186,20.18452,14.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1981,54.79,282.63995,16.51253,0.0,13840975.0,8.26437,12.46815,20.73252,10.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1982,52.27,252.12498,17.81994,1.0,15261869.0,9.5567,13.12859,22.68529,25.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1983,37.1,174.14001,18.45804,8.0,16349366.0,10.49739,13.22672,23.72411,14.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1984,44.63,302.13998,15.53576,2.0,14098880.0,8.15342,11.5854,19.73882,29.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1985,48.37,156.05502,16.75108,2.0,15872727.0,9.97474,11.83015,21.80489,20.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1986,46.81,245.58505,15.78248,1.0,14980815.0,9.2763,11.1851,20.46141,21.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1987,49.6,277.15506,16.59268,0.0,14202930.0,8.1442,12.65503,20.79924,27.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1989,46.17,225.98,16.91508,2.0,15216661.0,8.90784,12.64642,21.55426,4.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1990,52.59,178.9,16.19536,3.0,15804284.0,9.49697,11.46968,20.96664,10.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1991,40.71,128.72,18.31872,3.0,16482862.0,10.0359,13.27877,23.31468,8.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1992,51.77,177.85999,17.7644,8.0,15619009.0,9.53645,13.0206,22.55705,16.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1993,55.29,249.515,15.77517,1.0,15436513.0,8.96698,11.39056,20.35754,24.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1994,46.71,244.91,18.41428,13.0,16437106.0,9.17562,13.9114,23.08702,12.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1995,54.52,282.33002,17.33942,5.0,16194432.0,8.91892,12.932,21.85092,22.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1996,54.84,249.34499,15.00435,0.0,14567236.0,8.19885,11.01755,19.2164,31.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1997,47.69,165.95999,17.4739,1.0,16149582.0,10.5128,12.29167,22.80447,14.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1998,53.66,246.01498,16.27688,6.0,13915681.0,8.88937,11.85591,20.74528,16.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,1999,51.18,220.81502,18.04251,3.0,15574134.0,9.41289,13.37265,22.78554,9.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2000,57.4,258.355,16.40493,1.0,14809454.0,8.37242,12.42207,20.79449,14.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2001,46.87,250.86491,16.81144,6.0,14989411.0,8.86088,12.32226,21.18314,15.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2002,59.77,241.01,16.75465,1.0,14958823.0,8.97767,12.2803,21.25797,19.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2003,34.43,111.68999,18.78917,14.0,17872258.0,11.62939,12.76788,24.39727,22.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2004,53.48,216.17502,17.21608,1.0,16054848.0,9.11803,12.6824,21.80042,21.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2005,55.14,282.52,16.80173,2.0,15353834.0,9.21385,12.28104,21.49488,20.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2006,52.57,191.82503,18.44862,10.0,16995872.0,9.32343,13.8399,23.16332,25.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2007,59.41,291.595,15.97448,2.0,15258318.0,8.63178,11.65576,20.28754,12.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2008,52.21,227.99496,16.62554,1.0,15313653.0,8.88941,12.22962,21.11903,17.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2009,58.76,199.92497,17.85736,2.0,16424963.0,9.52993,13.0636,22.59353,8.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2010,69.61,316.855,16.65099,9.0,15260307.0,9.01252,12.02871,21.04123,16.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2011,71.53,248.09499,17.03758,3.0,15617380.0,9.11321,12.56287,21.67608,17.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2012,53.6,150.25,17.59803,4.0,16545074.0,9.97729,12.48724,22.46453,15.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2013,59.42,237.00497,17.59828,5.0,16434691.0,9.55939,12.62057,22.17996,34.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2014,76.01,304.1899,17.11887,2.0,15213658.0,8.52987,12.88727,21.41714,12.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2015,45.88,125.13999,18.73378,21.0,16603346.0,10.35753,13.40549,23.76302,20.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2016,55.66,183.63,18.4592,5.0,16888340.0,10.09155,13.31015,23.4017,11.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2017,72.33,300.53497,16.82095,2.0,15543341.0,8.80232,12.52358,21.3259,6.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2018,43.25,131.54997,18.95838,7.0,17921294.0,11.14446,13.1789,24.32335,20.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2019,72.17,197.12997,17.87462,5.0,16976952.0,9.95612,12.74992,22.70604,4.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2020,64.93,191.105,18.28423,7.0,16717678.0,10.35509,12.89731,23.2524,20.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09573,2021,84.83,254.8749,16.82104,0.0,14900755.0,8.8056,12.48468,21.29027,25.0,Bayern,49.44675017410738,10.850053134930128,355.12600336415136,39.8564981078154
09574,1979,47.89,220.95203,14.97853,0.0,13867204.0,7.78766,11.24828,19.03594,18.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1980,42.69,251.61105,15.32895,0.0,13502282.0,7.52055,11.76038,19.28092,15.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1981,50.62,286.43405,15.90422,0.0,13633590.0,7.66872,12.23764,19.90635,9.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1982,49.53,265.79398,17.36004,1.0,15182838.0,8.9059,13.0734,21.97931,25.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1983,39.85,210.749,17.7075,7.0,16035527.0,9.72821,12.95472,22.68294,18.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1984,44.22,310.09705,14.91718,2.0,13840558.0,7.54026,11.33935,18.87961,31.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1985,48.43,188.77599,16.13835,1.0,15642707.0,9.21448,11.7115,20.92598,22.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1986,45.36,263.39398,15.21153,1.0,14647774.0,8.55444,11.0881,19.64254,21.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1987,41.02,282.22104,15.98658,0.0,14011820.0,7.54553,12.43414,19.97966,29.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1989,45.57,245.995,16.2834,1.0,14810364.0,8.05616,12.48549,20.54164,5.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1990,48.55,209.12495,15.50988,1.0,15558731.0,8.76732,11.2466,20.01392,10.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1991,45.31,145.35,17.39816,2.0,16149525.0,9.10522,12.91084,22.01606,8.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1992,48.14,177.65298,17.2108,6.0,15605811.0,8.93344,12.83407,21.76752,20.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1993,53.24,263.2971,15.13605,0.0,15236199.0,8.33047,11.14921,19.47967,23.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1994,47.51,257.68002,17.81017,11.0,16402406.0,8.54092,13.66377,22.20469,16.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1995,51.06,311.59,16.73641,5.0,16087765.0,8.21635,12.77629,20.99264,26.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
09574,1996,50.92,270.74802,14.28795,0.0,14077097.0,7.31938,10.82976,18.14914,34.0,Bayern,49.4911900785386,11.369703637331682,436.22490869736953,51.29382796740249
