year,district_no,kreisYield,Super_Ensemble_pred,Predicted_Best_Model,Prob_Hybrid_XGB,Prob_Native_Ensemble,Prob_Robust_Linear,Prob_Statistical_Trend,Prob_V31_Solar_Gated
2023,1061,763.4,768.8329922150765,Native_Ensemble,0.29427305,0.2957239,0.25281936,0.14692914,0.010254522
2000,1062,530.3,500.9983889167378,Statistical_Trend,0.106662035,0.011671113,0.10823949,0.767195,0.0062324335
2001,1062,543.2,533.6971684540646,Robust_Linear,0.3423922,0.024362372,0.5053694,0.11936915,0.008506859
2002,1062,500.7,535.4742955790508,Hybrid_XGB,0.542103,0.029600894,0.13357261,0.28523764,0.009485828
2003,1062,522.6,534.8009442090053,Hybrid_XGB,0.47928068,0.022496682,0.23726055,0.25334594,0.0076161567
2004,1062,512.2,526.3724735499562,Statistical_Trend,0.37296343,0.0321186,0.15530755,0.4284262,0.011184203
2005,1062,537.2,534.9024214001498,Hybrid_XGB,0.35665962,0.22850592,0.24389452,0.16178504,0.009154841
2006,1062,535.7,535.0827786562087,Robust_Linear,0.24779765,0.1154626,0.5763192,0.052986607,0.0074339663
2007,1062,575.7,558.3159781068249,Robust_Linear,0.28186163,0.069204256,0.5420446,0.096396126,0.01049336
2008,1062,538.9,575.1431473004213,V31_Solar_Gated,0.20629665,0.20058945,0.12270131,0.0786167,0.3917959
2009,1062,653.5,559.6933078059226,Robust_Linear,0.23755501,0.06769075,0.57743275,0.109034896,0.00828652
2010,1062,618.4,573.952205782358,Native_Ensemble,0.18871582,0.3822828,0.2693158,0.1493305,0.01035507
2011,1062,720.2,616.9333168187791,Native_Ensemble,0.1442047,0.5254695,0.1524125,0.14807378,0.029839534
2012,1062,690.0,658.4699864846932,Native_Ensemble,0.186076,0.4892088,0.24551475,0.071483985,0.0077164015
2013,1062,680.0,691.26778207007,Native_Ensemble,0.24119279,0.39328232,0.25769642,0.09833468,0.00949388
2014,1062,796.2,692.9860251004206,Native_Ensemble,0.17935966,0.33567956,0.29844445,0.15108223,0.03543415
2015,1062,726.4,761.5896023952025,V31_Solar_Gated,0.14382754,0.10623097,0.26829383,0.080130175,0.4015175
2000,3102,597.1,555.6164569681138,Robust_Linear,0.11083667,0.01747297,0.6311693,0.20875469,0.03176636
2001,3102,582.4,593.2521737606169,Robust_Linear,0.17289336,0.019635273,0.73072773,0.06980061,0.0069430405
2002,3102,592.0,585.7644552544676,Statistical_Trend,0.35563815,0.025961805,0.16272359,0.3652339,0.09044258
2003,3102,594.1,591.3444252544364,Robust_Linear,0.3832168,0.018447945,0.3905887,0.19868512,0.0090615135
2004,3102,612.2,598.5571549472987,Statistical_Trend,0.29172918,0.031616002,0.13741311,0.52959496,0.009646807
2005,3102,617.0,607.9730321238976,Statistical_Trend,0.15634212,0.10705814,0.17608503,0.5505238,0.009990902
2006,3102,532.4,619.2337504654032,Statistical_Trend,0.27174014,0.064604744,0.32715774,0.32895982,0.007537504
2007,3102,662.5,624.4110379924947,Robust_Linear,0.15073341,0.12701428,0.6542233,0.060517725,0.007511272
2008,3102,666.9,601.5316776570784,Statistical_Trend,0.089088336,0.23488504,0.05572926,0.6114892,0.008808228
2009,3102,714.9,639.1311579542454,Native_Ensemble,0.17622685,0.6324248,0.086510584,0.09718448,0.0076532816
2010,3102,632.8,658.4735399970309,Robust_Linear,0.2723449,0.13510507,0.33491582,0.23239255,0.025241742
2011,3102,752.1,732.8575249748992,V31_Solar_Gated,0.03374477,0.05973047,0.05166839,0.029126031,0.8257304
2012,3102,698.3,705.8786543757345,Robust_Linear,0.18584636,0.14087582,0.58757657,0.07832664,0.0073746378
2013,3102,645.6,747.997349933806,V31_Solar_Gated,0.05588373,0.09669399,0.37474045,0.049319338,0.42336243
2014,3102,816.9,771.6084819113682,V31_Solar_Gated,0.032636337,0.02159652,0.053648163,0.024893368,0.8672256
2015,3102,811.2,740.9530525929431,Native_Ensemble,0.23218726,0.53415304,0.137874,0.08412707,0.011658565
2016,3102,862.1,768.6960621786927,Statistical_Trend,0.27262557,0.10903833,0.25820047,0.34862986,0.011505882
2017,3102,893.6,811.0635528998434,Native_Ensemble,0.24416043,0.32764733,0.31411046,0.102175705,0.011906091
2018,3102,652.3,720.2570870771078,V31_Solar_Gated,0.17057987,0.04664813,0.08704937,0.02820987,0.6675127
2019,3102,770.5,814.8095142914967,Robust_Linear,0.23605946,0.13145997,0.332328,0.2879798,0.012172792
2020,3102,802.9,798.0067893544654,Statistical_Trend,0.17391291,0.35156554,0.07708578,0.38764492,0.0097908
2021,3102,907.8,810.2286313019281,Native_Ensemble,0.2799533,0.46059558,0.16027333,0.090307094,0.008870672
2022,3102,768.7,811.5420659756882,V31_Solar_Gated,0.15922585,0.15244977,0.08966595,0.059017666,0.5396407
2023,3102,888.2,828.392179352459,Statistical_Trend,0.3071582,0.112138085,0.20267946,0.36743134,0.010592946
2024,3102,980.8,846.5474431493575,Native_Ensemble,0.27032012,0.45478168,0.10078044,0.16428347,0.009834284
2000,3103,578.4,517.8398756132881,Statistical_Trend,0.13536899,0.012136439,0.11209726,0.73380286,0.006594461
2001,3103,514.0,558.4704235241114,Robust_Linear,0.21269143,0.016609171,0.6863533,0.077053495,0.0072926013
2002,3103,465.8,560.1783353776179,Statistical_Trend,0.25158018,0.022040205,0.12772061,0.47798967,0.120669276
2003,3103,529.9,546.0301825790082,Robust_Linear,0.2517844,0.015459488,0.61962366,0.10506955,0.008062766
2004,3103,576.6,539.2796028639478,Robust_Linear,0.19146349,0.018005019,0.6856918,0.096200764,0.008638972
2005,3103,555.1,552.6626971427105,Robust_Linear,0.18796703,0.13935526,0.55551195,0.107466295,0.009699462
2006,3103,524.3,546.9330151899276,Robust_Linear,0.3548421,0.09083902,0.4173977,0.1288638,0.008057281
2007,3103,586.6,578.4882481060532,Robust_Linear,0.18874528,0.12260406,0.6270968,0.05301588,0.008538032
2008,3103,587.2,557.4458300687602,Native_Ensemble,0.09419734,0.53076446,0.06224694,0.30420104,0.008590176
2009,3103,667.1,590.0595530660468,Robust_Linear,0.22190635,0.09366836,0.5983709,0.077910855,0.008143545
2010,3103,568.3,604.3287488386794,Native_Ensemble,0.152542,0.41308737,0.25700277,0.16362908,0.013738808
2011,3103,681.7,665.5014462564276,V31_Solar_Gated,0.04780188,0.070019394,0.09907087,0.03185438,0.7512534
2012,3103,689.7,648.3429156690412,Robust_Linear,0.3294894,0.06794284,0.4476232,0.14603154,0.008913095
2013,3103,634.7,674.0705172624545,Robust_Linear,0.1847428,0.1926111,0.5166011,0.091854565,0.014190439
2014,3103,816.1,740.6409761293583,V31_Solar_Gated,0.028972175,0.042393394,0.045832228,0.023309866,0.8594923
2015,3103,676.2,719.1649332011935,Native_Ensemble,0.15575169,0.41602734,0.3456696,0.06959105,0.012960405
2016,3103,781.0,741.6775099368841,Native_Ensemble,0.21623313,0.34974444,0.3133953,0.10919663,0.011430492
2017,3103,782.0,754.387202830714,Robust_Linear,0.17284209,0.34903657,0.39819968,0.071174525,0.008747152
2018,3103,446.3,641.7427605254945,V31_Solar_Gated,0.057586722,0.025294874,0.05209546,0.018347865,0.8466751
2020,3103,747.8,738.7659111371078,Native_Ensemble,0.15178192,0.41724494,0.08163465,0.34078348,0.008555009
2022,3103,763.0,737.6750437659346,Robust_Linear,0.12045205,0.1340849,0.5821407,0.15675764,0.0065646805
2023,3103,832.6,745.1551638616631,Robust_Linear,0.23902042,0.0811841,0.5887326,0.08326834,0.007794572
2024,3103,914.5,771.796491588982,Robust_Linear,0.2664285,0.15205535,0.45858428,0.11183099,0.011100914
2000,3151,573.1,526.8304917317523,Statistical_Trend,0.09937839,0.011843314,0.10252229,0.7608879,0.025368033
2001,3151,548.1,557.8510432299886,Robust_Linear,0.3907331,0.026784265,0.42252436,0.15167353,0.008284744
2002,3151,515.2,556.9220242596675,Statistical_Trend,0.34258896,0.0341898,0.19107124,0.42092654,0.011223508
2003,3151,615.7,547.0770159194534,Robust_Linear,0.30785468,0.014479968,0.54179925,0.12757832,0.008287714
2004,3151,582.6,572.0147004835954,Statistical_Trend,0.33543912,0.03495089,0.20232154,0.4166358,0.01065264
2005,3151,590.1,578.8018123555321,Statistical_Trend,0.17852111,0.03253069,0.20605083,0.5717918,0.01110554
2006,3151,568.0,582.6293798227905,Statistical_Trend,0.29044294,0.07088299,0.24460134,0.3861052,0.007967528
2007,3151,616.6,609.6189210075846,Robust_Linear,0.23562534,0.073653795,0.607417,0.07533004,0.007973859
2008,3151,636.2,601.8871771692241,Statistical_Trend,0.09265662,0.24814323,0.06759233,0.5841557,0.0074522076
2009,3151,705.4,621.1297749149591,Statistical_Trend,0.33908048,0.074980736,0.14823714,0.42811948,0.009582228
2010,3151,616.9,623.4779118721725,Robust_Linear,0.19076109,0.09468942,0.4791968,0.22162327,0.013729489
2011,3151,739.0,727.3349028940437,V31_Solar_Gated,0.02396765,0.040540136,0.04447081,0.02560502,0.86541647
2012,3151,733.9,694.3624913336749,Native_Ensemble,0.18210933,0.462521,0.28289044,0.06603732,0.0064418497
2013,3151,651.5,718.7044461387304,Robust_Linear,0.1963539,0.13019535,0.55125093,0.11229168,0.009908077
2014,3151,846.9,783.2925366300723,V31_Solar_Gated,0.026425773,0.036324836,0.04809677,0.02793204,0.8612206
2015,3151,760.4,753.8940268714721,Native_Ensemble,0.15706718,0.39414838,0.3458426,0.09088364,0.012058225
2016,3151,790.7,765.5866968804747,Robust_Linear,0.28905734,0.21054102,0.30917212,0.17878912,0.012440441
2017,3151,801.2,794.1088994268744,Robust_Linear,0.2778109,0.29365522,0.2962354,0.12044283,0.011855593
2018,3151,751.5,715.2719545828525,Hybrid_XGB,0.41127428,0.049898136,0.14035486,0.05438712,0.34408557
2019,3151,746.7,801.2399545581648,Robust_Linear,0.2809118,0.21511094,0.3526655,0.13778779,0.01352396
2020,3151,778.1,796.2530170544906,Statistical_Trend,0.15342334,0.34135354,0.07795652,0.4184827,0.008783895
2021,3151,802.2,798.2211863785484,Hybrid_XGB,0.3302738,0.087930635,0.32029486,0.2521349,0.009365714
2022,3151,750.1,803.3721451977154,Robust_Linear,0.35310033,0.10110966,0.44570702,0.0915379,0.008545031
2023,3151,857.1,792.5711539553174,Robust_Linear,0.24225359,0.15058951,0.5012194,0.097172566,0.008764885
2024,3151,864.8,813.8784489102013,Robust_Linear,0.25463897,0.11121121,0.47339037,0.14812113,0.012638342
2000,3153,587.8,540.8486676388826,Statistical_Trend,0.09175125,0.014408825,0.11739142,0.76906824,0.0073802914
2001,3153,557.7,563.6893833800881,Robust_Linear,0.13545202,0.017448666,0.7693447,0.07046697,0.00728768
2002,3153,563.3,573.1709496538475,Statistical_Trend,0.31219497,0.02602772,0.24257545,0.34053957,0.07866223
2003,3153,601.8,583.6198238532861,Robust_Linear,0.3435574,0.018609371,0.49944136,0.12996389,0.008427997
2004,3153,597.8,586.7288163952693,Statistical_Trend,0.3021889,0.031325463,0.17278412,0.48433238,0.009369069
2005,3153,585.6,601.9766981902501,Native_Ensemble,0.15885553,0.539668,0.18872713,0.10527242,0.0074768905
2006,3153,520.2,600.9086650348657,Native_Ensemble,0.28409275,0.47117364,0.14980397,0.08785778,0.0070719398
2007,3153,668.5,598.749221076115,Robust_Linear,0.20143674,0.05386085,0.66392654,0.073025405,0.007750481
2008,3153,683.1,597.7434577100224,Statistical_Trend,0.08866538,0.23490493,0.058184322,0.6099263,0.008319167
2009,3153,718.2,645.6355522373059,Native_Ensemble,0.16557117,0.5598282,0.1793748,0.08801963,0.0072061988
2010,3153,639.6,665.5710011480527,Robust_Linear,0.18591876,0.29071778,0.42449704,0.08108105,0.017785383
2011,3153,745.4,739.6844403541983,V31_Solar_Gated,0.031326145,0.057010747,0.105793655,0.020761333,0.7851081
2012,3153,694.1,702.7116581682628,Robust_Linear,0.15273891,0.12482246,0.63686514,0.07784772,0.007725763
2013,3153,613.6,707.6741972207521,Robust_Linear,0.044871874,0.057388157,0.74861604,0.05554259,0.093581244
2014,3153,808.4,753.6237712777038,V31_Solar_Gated,0.039040178,0.012972541,0.062080577,0.04840828,0.8374984
2015,3153,783.6,728.9996501403456,Native_Ensemble,0.14841384,0.4009516,0.36567792,0.07156261,0.013394068
2016,3153,839.4,763.6942782198576,Native_Ensemble,0.22948706,0.4546608,0.22084232,0.08560217,0.009407721
2017,3153,856.9,791.9510285121672,Robust_Linear,0.25847197,0.09076861,0.56571114,0.075612016,0.009436322
2018,3153,632.7,695.0206391448054,V31_Solar_Gated,0.11119264,0.041851427,0.08528896,0.026045546,0.73562145
2019,3153,795.7,790.5731776499788,Robust_Linear,0.254293,0.2774215,0.32265747,0.13190977,0.013718255
2020,3153,797.9,781.9366035926323,Native_Ensemble,0.2591415,0.42900097,0.07853678,0.22318178,0.010139039
2021,3153,853.6,797.3694705653108,Statistical_Trend,0.30618256,0.112771414,0.20579544,0.36478725,0.010463329
2022,3153,743.1,795.155855474507,V31_Solar_Gated,0.14950119,0.20336774,0.0954428,0.059248168,0.49244004
2023,3153,917.4,807.5832552812482,Native_Ensemble,0.29270452,0.44276258,0.15265848,0.10181047,0.010063962
2024,3153,940.4,832.8110018226622,Native_Ensemble,0.27076405,0.46809876,0.0979727,0.15355466,0.009609851
2000,3155,591.8,559.099389055237,Statistical_Trend,0.07433889,0.011814935,0.101571366,0.7934541,0.018820664
2001,3155,554.6,587.0153010960197,Robust_Linear,0.25240773,0.030237269,0.5404471,0.16818523,0.008722686
2002,3155,552.8,586.7085304140181,Robust_Linear,0.29510576,0.019449538,0.48299038,0.19402257,0.0084318435
2003,3155,632.5,602.5304527727667,Robust_Linear,0.18925138,0.015153227,0.51730615,0.100335374,0.17795385
2004,3155,599.2,606.6901284091455,Statistical_Trend,0.28258103,0.01946501,0.10620452,0.32229385,0.26945555
2005,3155,624.1,606.5561596548931,Statistical_Trend,0.1660425,0.100141965,0.15755312,0.5670044,0.009258017
2006,3155,589.0,621.540613863427,Statistical_Trend,0.2650305,0.07394462,0.15993823,0.49114504,0.009941604
2007,3155,630.2,635.492040568272,Robust_Linear,0.22279401,0.18143994,0.4912433,0.09514874,0.009374048
2008,3155,675.1,624.1049001757548,Native_Ensemble,0.08953968,0.61409426,0.054270923,0.23571688,0.006378193
2009,3155,722.5,647.4709279608394,Statistical_Trend,0.2752974,0.0957613,0.14321114,0.47587442,0.009855679
2010,3155,665.7,683.6047873739757,Native_Ensemble,0.17863177,0.47452196,0.24026828,0.08509625,0.02148176
2011,3155,771.0,746.3106690927821,V31_Solar_Gated,0.03722919,0.020863365,0.040359177,0.08372075,0.8178275
2012,3155,731.9,731.0841142687207,Native_Ensemble,0.2627215,0.35495448,0.30091932,0.074683756,0.006720949
2013,3155,682.1,746.2469469374453,Robust_Linear,0.07184817,0.075567745,0.64959884,0.08264139,0.12034397
2014,3155,853.2,816.8629490383868,V31_Solar_Gated,0.031667046,0.036432315,0.03212461,0.020829977,0.878946
2015,3155,773.8,777.2558425458869,Native_Ensemble,0.19627394,0.39255816,0.32159248,0.07320574,0.01636973
2016,3155,813.1,796.3670173045791,Native_Ensemble,0.28498325,0.37907,0.22633268,0.09974131,0.009872772
2017,3155,881.5,827.1726229737898,Robust_Linear,0.3251794,0.13847207,0.42621914,0.09012464,0.020004855
2018,3155,830.5,730.5939955348802,V31_Solar_Gated,0.2887631,0.047491517,0.14809947,0.074216105,0.4414298
2019,3155,811.0,834.2079886766887,Robust_Linear,0.19574969,0.17567416,0.5082808,0.10959562,0.010699736
2020,3155,885.3,859.6970525790101,Statistical_Trend,0.16328794,0.26191965,0.0738139,0.4902326,0.010745873
2021,3155,851.2,857.2369560547013,Robust_Linear,0.18975732,0.12065313,0.3830701,0.29513362,0.011385819
2022,3155,816.8,886.9363444266733,Native_Ensemble,0.31253007,0.40624484,0.17531523,0.09631209,0.009597821
2023,3155,908.2,876.2044843748303,Native_Ensemble,0.28067863,0.42505512,0.19182208,0.09296746,0.009476822
2024,3155,924.1,880.4109923113392,Native_Ensemble,0.29819608,0.44858766,0.08958922,0.15379547,0.009831611
2000,3157,567.0,536.3992824910962,Robust_Linear,0.15243578,0.018575778,0.56036705,0.25772774,0.010893727
2001,3157,543.6,572.7975671147539,Robust_Linear,0.29863897,0.020732868,0.57116306,0.10026083,0.009204242
2002,3157,558.8,570.1830619004243,Robust_Linear,0.27021202,0.019384064,0.36327747,0.19270842,0.15441802
2003,3157,569.4,564.6129610516763,Robust_Linear,0.3038077,0.017863235,0.49047983,0.17995432,0.007894898
2004,3157,610.7,564.6648328670761,Robust_Linear,0.31543097,0.02528664,0.44158638,0.20580843,0.011887535
2005,3157,605.9,585.5199669082114,Statistical_Trend,0.20141335,0.08450508,0.17874748,0.5254902,0.009843859
2006,3157,532.4,593.7980754723939,Statistical_Trend,0.3312559,0.08187426,0.17273082,0.40506956,0.009069436
2007,3157,630.9,598.9808373959373,Robust_Linear,0.2257085,0.116453595,0.5536242,0.09407718,0.010136559
2008,3157,653.1,594.359637512342,Native_Ensemble,0.07828815,0.56359833,0.05646038,0.29330805,0.008345031
2009,3157,685.5,625.3564787147568,Native_Ensemble,0.172495,0.5873923,0.1363134,0.09641819,0.0073812273
2010,3157,644.1,639.5208423139236,Native_Ensemble,0.1420761,0.3930924,0.3030309,0.14770736,0.01409318
2011,3157,733.7,721.1538815838452,V31_Solar_Gated,0.03512898,0.07132228,0.055870693,0.027016522,0.81066155
2012,3157,716.2,694.3954622302086,Native_Ensemble,0.14502631,0.43903637,0.34801617,0.061298084,0.006623115
2013,3157,617.7,709.1432801006761,Robust_Linear,0.15282358,0.12031492,0.6051036,0.10156102,0.02019689
2014,3157,818.8,762.7086613687619,V31_Solar_Gated,0.032433625,0.04923882,0.03197997,0.021571677,0.8647759
2015,3157,773.7,732.7006754369324,Native_Ensemble,0.15613578,0.40652242,0.3584057,0.06878993,0.010146183
2016,3157,825.9,750.6554231875265,Robust_Linear,0.24504694,0.26677614,0.34306294,0.13259053,0.012523416
2017,3157,840.9,790.5320176740662,Native_Ensemble,0.23053053,0.33720183,0.32015538,0.1000323,0.012079961
2018,3157,698.7,695.3760715962221,V31_Solar_Gated,0.24142018,0.037471786,0.07940814,0.023565393,0.6181345
2019,3157,694.8,800.7861838719404,Robust_Linear,0.1999329,0.23981605,0.45557362,0.09455988,0.010117576
2020,3157,794.8,764.1887831645487,Statistical_Trend,0.16783032,0.3028919,0.085960865,0.43309274,0.010224089
2021,3157,817.1,784.7804426958403,Native_Ensemble,0.28630868,0.3972863,0.24206541,0.066678375,0.007661284
2022,3157,732.6,806.9808378127457,Native_Ensemble,0.32868594,0.39156923,0.19837235,0.07397254,0.007399953
2023,3157,839.9,787.074335557376,Robust_Linear,0.29488572,0.08510988,0.5433085,0.06843226,0.008263579
2024,3157,941.7,802.0871109110254,Robust_Linear,0.2857932,0.09267381,0.48991817,0.12050877,0.011106133
2000,3158,571.2,532.2672529449251,Robust_Linear,0.10355107,0.010897903,0.71140385,0.14583492,0.028312184
2001,3158,540.7,564.1408551384575,Robust_Linear,0.24741454,0.027464604,0.6014154,0.11368025,0.010025219
2002,3158,551.7,556.9911774080437,Hybrid_XGB,0.33304074,0.021141479,0.30147216,0.24976951,0.094576135
2003,3158,574.6,565.7878026573977,Robust_Linear,0.31328052,0.017364789,0.4465406,0.21355453,0.0092595285
2004,3158,591.9,568.9712870979771,Robust_Linear,0.29046038,0.022528624,0.4672691,0.20950192,0.010239983
2005,3158,586.5,585.1233380309749,Statistical_Trend,0.2200705,0.114066735,0.17935647,0.47552073,0.01098564
2006,3158,513.5,590.8806336583959,Native_Ensemble,0.3616389,0.41263506,0.12543857,0.09302528,0.0072622444
2007,3158,626.5,598.848246606909,Robust_Linear,0.18332423,0.10083951,0.64859056,0.059040815,0.008204873
2008,3158,659.9,578.7747596651878,Native_Ensemble,0.08688651,0.55769676,0.05500719,0.29228124,0.0081283115
2009,3158,671.3,620.177679266639,Native_Ensemble,0.20023057,0.5723564,0.12278402,0.09700882,0.007620207
2010,3158,625.2,637.8083817731249,Robust_Linear,0.20978624,0.3220494,0.34388605,0.1057147,0.018563677
2011,3158,730.5,709.5811941167099,V31_Solar_Gated,0.036931444,0.0584388,0.04923067,0.026930459,0.8284687
2012,3158,696.8,690.4837409726938,Native_Ensemble,0.17841649,0.41490486,0.33628544,0.06374297,0.0066502914
2013,3158,614.3,708.538570286939,Robust_Linear,0.14794,0.37018177,0.3928748,0.076454856,0.0125485
2014,3158,823.2,751.6590231408758,V31_Solar_Gated,0.03186855,0.04072472,0.032828424,0.023003157,0.8715752
2015,3158,793.4,733.3260967597151,Native_Ensemble,0.19939268,0.4313147,0.2988068,0.057312813,0.013173089
2016,3158,824.1,756.97380458478,Robust_Linear,0.247186,0.28188202,0.3152257,0.14243236,0.013273868
2017,3158,827.8,789.2328126480063,Robust_Linear,0.278009,0.26239792,0.3314843,0.114125356,0.0139834825
2018,3158,639.0,696.7813219442348,V31_Solar_Gated,0.1924362,0.03527228,0.07605975,0.024236584,0.67199516
2019,3158,779.5,790.3475343895198,Native_Ensemble,0.26931274,0.30508205,0.2919612,0.12085701,0.012787045
2020,3158,749.7,779.6239195967627,Statistical_Trend,0.15862013,0.35128772,0.075701974,0.40551996,0.008870265
2021,3158,811.7,786.7814546314744,Native_Ensemble,0.31420547,0.39014587,0.21808182,0.06979164,0.007775238
2022,3158,681.9,807.4799499586021,Statistical_Trend,0.17788067,0.04875349,0.28453287,0.4837515,0.0050814846
2023,3158,860.6,786.4754221987932,Robust_Linear,0.24013586,0.09637526,0.59573466,0.059790347,0.007963877
2024,3158,906.4,780.5446658856482,Native_Ensemble,0.22622052,0.52268237,0.09925035,0.1433921,0.008454701
2000,3241,597.9,563.0787787729407,Statistical_Trend,0.07851835,0.011679192,0.10857279,0.781361,0.019868655
2001,3241,560.6,593.0241877610077,Robust_Linear,0.25107405,0.03380926,0.54442245,0.16144945,0.009244847
2002,3241,564.3,581.2060900093284,Statistical_Trend,0.3416247,0.0284957,0.14117469,0.47957507,0.009129778
2003,3241,605.4,591.0524237389096,Robust_Linear,0.22322898,0.016825514,0.43965897,0.1410531,0.1792334
2004,3241,616.7,606.713217888478,Statistical_Trend,0.21161039,0.020215008,0.1277018,0.34547493,0.29499793
2005,3241,617.9,610.3515223788047,Native_Ensemble,0.14009646,0.54012966,0.14125082,0.17065918,0.007863897
2006,3241,584.4,607.542675344976,Statistical_Trend,0.2946324,0.06976608,0.18430887,0.4426352,0.0086574545
2007,3241,661.6,627.3666352066538,Robust_Linear,0.22343084,0.08127499,0.57217526,0.11331641,0.009802502
2008,3241,664.0,635.6521689958658,Native_Ensemble,0.087988794,0.5428004,0.055141374,0.30765045,0.006419005
