district_no,year,kreisYield,name,predicted_yield_lower,predicted_yield_median,predicted_yield_upper,error,abs_error,is_outside_interval,outlier_magnitude
09273,2013,714.2,Kelheim,738.1594458007814,872.0104475402834,965.8762274169924,157.81044754028335,157.81044754028335,True,-23.959445800781396
09471,2016,540.0,Bamberg,541.3307931518555,697.3636415100098,788.3699395751953,157.36364151000976,157.36364151000976,True,-1.3307931518554597
05362,2018,680.1,Rhein-Erft-Kreis,726.0710290527344,837.051517829895,982.019912109375,156.951517829895,156.951517829895,True,-45.971029052734366
08128,2003,454.4,Main-Tauber-Kreis,530.9527291870116,611.3242296791076,739.3524865722655,156.9242296791076,156.9242296791076,True,-76.55272918701166
09475,2013,424.1,Hof,452.49944580078113,580.9211987304686,680.2162274169921,156.8211987304686,156.8211987304686,True,-28.39944580078111
15090,2023,735.6,Stendal,441.19795867919925,579.030136795044,731.5162188720703,-156.56986320495605,156.56986320495605,True,4.083781127929683
07331,2022,619.9,Alzey-Worms,621.370559387207,776.171470336914,898.4028698730468,156.27147033691404,156.27147033691404,True,-1.470559387207004
07137,2000,726.7,Mayen-Koblenz,463.3357086181642,570.7744522094728,672.6267700195314,-155.92554779052728,155.92554779052728,True,54.07322998046868
09374,2016,801.0,Neustadt an der Waldnaab,512.9507931518555,645.357912902832,759.9899395751953,-155.64208709716797,155.64208709716797,True,41.01006042480469
05162,2018,693.9,Rhein-Kreis Neuss,735.5110290527343,849.5391967773437,991.459912109375,155.63919677734373,155.63919677734373,True,-41.61102905273435
03251,2019,626.6,Diepholz,642.7089505004883,782.1598095703125,910.2183117675781,155.5598095703125,155.5598095703125,True,-16.108950500488277
05774,2014,679.1,Paderborn,391.98315490722655,523.6503721618652,622.3474584960937,-155.4496278381348,155.4496278381348,True,56.752541503906286
16071,2019,586.5,Weimarer Land,604.2089505004884,741.7767681884767,871.7183117675783,155.2767681884767,155.2767681884767,True,-17.708950500488413
09183,2014,957.5,Mühldorf am Inn,662.8231549072266,802.4290394592285,893.1874584960938,-155.07096054077147,155.07096054077147,True,64.31254150390623
07334,2020,547.0,Germersheim,559.797200012207,701.9107158660888,830.74921875,154.91071586608882,154.91071586608882,True,-12.797200012206986
07137,2018,595.5,Mayen-Koblenz,651.8710290527345,749.8640266990662,907.8199121093751,154.36402669906624,154.36402669906624,True,-56.37102905273446
09181,2021,776.8,Landsberg am Lech,788.1788259887695,931.0299974822998,1062.9132696533202,154.22999748229984,154.22999748229984,True,-11.378825988769563
15091,2005,621.3,Wittenberg,354.2134802246093,467.37969993591304,572.4625952148438,-153.92030006408692,153.92030006408692,True,48.837404785156195
14729,2019,618.5,Leipzig,632.8289505004883,772.0963531494141,900.3383117675781,153.59635314941409,153.59635314941409,True,-14.328950500488304
06439,2000,690.8,Rheingau-Taunus-Kreis,434.57570861816413,537.3814813995361,643.8667700195313,-153.4185186004638,153.4185186004638,True,46.933229980468695
05754,2023,898.5,Gütersloh,602.4579586791991,745.3905377197265,885.4967999267577,-153.10946228027353,153.10946228027353,True,13.003200073242283
09277,2015,592.9,Rottal-Inn,596.7188436889649,745.8888609313965,838.6618444824219,152.98886093139652,152.98886093139652,True,-3.8188436889648756
14730,2019,555.5,Nordsachsen,569.1289505004883,708.1745933532715,836.6383117675781,152.67459335327146,152.67459335327146,True,-13.628950500488259
14628,2012,730.7,Sächsische Schweiz-Osterzgebirge,452.5871560668945,578.0369737243652,679.449224243164,-152.66302627563482,152.66302627563482,True,51.25077575683599
03358,2018,652.9,Heidekreis,672.8710290527345,805.5318490600587,928.8199121093751,152.6318490600587,152.6318490600587,True,-19.97102905273448
05382,2014,856.6,Rhein-Sieg-Kreis,575.0831549072266,704.1756231689453,805.4474584960938,-152.4243768310547,152.4243768310547,True,51.152541503906264
09562,2007,698.4,Erlangen,436.7737322998047,546.093653793335,656.0049182128906,-152.306346206665,152.306346206665,True,42.39508178710935
09477,2015,509.9,Kulmbach,532.2885769653319,662.1969670104979,770.8018444824218,152.29696701049795,152.29696701049795,True,-22.388576965331936
05766,2018,692.9,Lippe,725.6510290527343,845.0544466400146,981.5999121093749,152.1544466400146,152.1544466400146,True,-32.75102905273434
09772,2015,715.9,Augsburg,741.598843688965,867.925561065674,983.541844482422,152.02556106567397,152.02556106567397,True,-25.698843688964985
16069,2000,582.5,Hildburghausen,327.3757086181641,430.7645025634766,536.6667700195312,-151.73549743652342,151.73549743652342,True,45.833229980468786
13074,2014,807.4,Nordwestmecklenburg,520.6431549072265,655.8024108886718,751.0074584960937,-151.59758911132815,151.59758911132815,True,56.39254150390627
13071,2014,775.8,Mecklenburgische Seenplatte,490.2831549072266,624.215505065918,720.6474584960938,-151.58449493408193,151.58449493408193,True,55.15254150390615
09475,2000,735.9,Hof,477.0157086181641,584.3679234313965,686.3067700195313,-151.53207656860343,151.53207656860343,True,49.593229980468664
15089,2014,804.2,Salzlandkreis,512.9231549072265,652.7260990905761,743.2874584960937,-151.47390090942395,151.47390090942395,True,60.91254150390637
09573,2012,536.0,Fürth,537.3671560668946,687.266303100586,764.2292242431641,151.26630310058601,151.26630310058601,True,-1.3671560668946086
15081,2019,551.7,Altmarkkreis Salzwedel,565.1689505004882,702.6584143066406,832.6783117675781,150.95841430664052,150.95841430664052,True,-13.468950500488177
14628,2003,407.7,Sächsische Schweiz-Osterzgebirge,475.0127291870117,558.5548224639892,683.4124865722656,150.85482246398925,150.85482246398925,True,-67.31272918701171
16062,2009,671.3,Nordhausen,439.8356277465821,520.5423328399659,658.6059753417969,-150.7576671600341,150.7576671600341,True,12.694024658203034
16061,2009,735.3,Eichsfeld,481.655627746582,584.6348853302002,700.4259753417969,-150.66511466979978,150.66511466979978,True,34.8740246582031
15082,2016,558.6,Anhalt-Bitterfeld,561.5107931518554,709.2571348571777,808.5499395751953,150.65713485717765,150.65713485717765,True,-2.910793151855387
01058,2014,856.0,Rendsburg-Eckernförde,576.3231549072266,705.3464474487305,806.6874584960938,-150.6535525512695,150.6535525512695,True,49.31254150390623
08416,2009,716.0,Tübingen,448.8236807250977,565.5669496917725,673.2459753417969,-150.4330503082275,150.4330503082275,True,42.75402465820309
16071,2018,589.1,Weimarer Land,617.5710290527344,739.3889936065674,873.519912109375,150.28899360656737,150.28899360656737,True,-28.471029052734366
09675,2011,830.2,Kitzingen,559.8403451538086,680.2344529724121,781.3476007080078,-149.96554702758795,149.96554702758795,True,48.85239929199224
09775,2017,839.0,Neu-Ulm,562.0948590087891,689.051308517456,810.6202191162109,-149.94869148254395,149.94869148254395,True,28.379780883789067
09183,2007,851.6,Mühldorf am Inn,588.7737322998047,701.6632777404785,808.0049182128906,-149.9367222595215,149.9367222595215,True,43.59508178710939
03353,2018,657.7,Harburg,675.1110290527344,807.5903228759765,931.059912109375,149.8903228759765,149.8903228759765,True,-17.411029052734307
05570,2003,755.0,Warendorf,516.8327291870116,605.2652758026122,725.2324865722655,-149.73472419738778,149.73472419738778,True,29.767513427734457
16052,2018,625.9,Gera,652.0710290527344,775.334006652832,908.019912109375,149.43400665283207,149.43400665283207,True,-26.17102905273441
03356,2012,713.1,Osterholz,449.78715606689457,564.0880879974366,676.6492242431641,-149.01191200256346,149.01191200256346,True,36.450775756835924
09271,2013,728.0,Deggendorf,743.6394458007813,876.897368927002,971.3562274169923,148.89736892700205,148.89736892700205,True,-15.639445800781345
16067,2015,542.8,Gotha,567.6085769653321,690.9050209045411,806.1218444824219,148.1050209045411,148.1050209045411,True,-24.808576965332122
01051,2014,876.5,Dithmarschen,600.0031549072265,728.5553170776367,830.3674584960937,-147.9446829223633,147.9446829223633,True,46.13254150390628
09777,2013,626.0,Ostallgäu,637.8994458007812,772.9685795593261,865.6162274169922,146.96857955932614,146.96857955932614,True,-11.899445800781223
07335,2003,420.0,Kaiserslautern,482.8927291870117,566.9468091964721,691.2924865722656,146.94680919647215,146.94680919647215,True,-62.892729187011696
16052,2007,757.0,Gera,496.968914489746,610.1146321105956,716.3649182128905,-146.8853678894044,146.8853678894044,True,40.63508178710947
09575,2010,578.3,Neustadt an der Aisch-Bad Windsheim,617.181466064453,724.7161225891113,837.2823571777343,146.4161225891113,146.4161225891113,True,-38.88146606445309
09777,2011,629.8,Ostallgäu,660.3403451538086,776.200839767456,881.8476007080078,146.4008397674561,146.4008397674561,True,-30.54034515380863
05158,2002,404.8,Mettmann,445.8171762084961,551.0637200927735,657.3635400390625,146.26372009277344,146.26372009277344,True,-41.017176208496096
16077,2018,634.8,Altenburger Land,657.9510290527344,780.8481943511963,913.899912109375,146.04819435119634,146.04819435119634,True,-23.15102905273443
03454,2011,729.3,Emsland,465.66034515380863,583.3454933929444,687.1676007080079,-145.95450660705558,145.95450660705558,True,42.1323992919921
16061,2018,549.3,Eichsfeld,579.2193167114258,695.1160147094727,842.399912109375,145.8160147094727,145.8160147094727,True,-29.919316711425836
07337,2000,735.8,Südliche Weinstraße,485.4157086181641,590.12248046875,694.7067700195313,-145.6775195312499,145.6775195312499,True,41.093229980468664
06433,2001,473.4,Groß-Gerau,477.0639334106445,618.9276495361328,695.1199102783203,145.5276495361328,145.5276495361328,True,-3.6639334106445176
05366,2014,853.6,Euskirchen,584.2831549072265,708.2121481323242,814.6474584960937,-145.38785186767586,145.38785186767586,True,38.95254150390633
09674,2019,595.5,Haßberge,599.2489505004884,740.6505923461915,866.7583117675782,145.1505923461915,145.1505923461915,True,-3.7489505004883767
05124,2004,620.0,Wuppertal,343.5064498901367,474.88206787109374,585.5690643310547,-145.11793212890626,145.11793212890626,True,34.43093566894527
03454,2012,761.8,Emsland,504.42715606689444,616.7764392852782,731.289224243164,-145.02356071472173,145.02356071472173,True,30.510775756835983
09575,2011,862.9,Neustadt an der Aisch-Bad Windsheim,597.7203451538086,718.1144529724121,819.2276007080078,-144.78554702758788,144.78554702758788,True,43.67239929199218
09678,2019,574.4,Schweinfurt,577.7689505004884,719.1705923461915,845.2783117675782,144.7705923461915,144.7705923461915,True,-3.3689505004883813
16075,2018,548.8,Saale-Orla-Kreis,579.6310290527343,693.5510958862304,835.579912109375,144.75109588623047,144.75109588623047,True,-30.83102905273438
07334,2015,631.2,Germersheim,661.2285769653321,775.8160174560547,899.7418444824219,144.6160174560547,144.6160174560547,True,-30.028576965332036
09475,2015,458.9,Hof,470.2788436889648,603.4866989135742,712.2218444824218,144.5866989135742,144.5866989135742,True,-11.378843688964821
08135,2003,492.8,Heidenheim,557.8327291870116,637.2641685867309,766.2324865722655,144.46416858673086,144.46416858673086,True,-65.03272918701163
03456,2014,847.9,Grafschaft Bentheim,577.2431549072265,703.4678367614746,807.6074584960937,-144.4321632385254,144.4321632385254,True,40.29254150390625
05554,2020,769.4,Borken,482.73720001220704,625.2023622894287,753.68921875,-144.19763771057126,144.19763771057126,True,15.710781249999968
06440,2018,656.2,Wetteraukreis,696.2310290527344,800.2682481002807,952.179912109375,144.0682481002807,144.0682481002807,True,-40.03102905273431
09777,2015,632.2,Ostallgäu,650.8188436889648,776.104190673828,892.7618444824218,143.904190673828,143.904190673828,True,-18.618843688964716
09565,2003,452.7,Schwabach,512.2727291870117,596.603091506958,720.6724865722656,143.903091506958,143.903091506958,True,-59.5727291870117
06531,2018,642.9,Gießen,682.2110290527344,786.21009349823,938.159912109375,143.31009349823,143.31009349823,True,-39.3110290527344
09181,2015,633.6,Landsberg am Lech,650.2388436889648,776.8729570007324,892.1818444824219,143.2729570007324,143.2729570007324,True,-16.638843688964812
07333,2015,642.0,Donnersbergkreis,667.8388436889649,785.1770986175537,909.7818444824219,143.17709861755372,143.17709861755372,True,-25.838843688964857
06532,2014,873.3,Lahn-Dill-Kreis,604.5031549072266,730.2785722351075,834.8674584960938,-143.02142776489245,143.02142776489245,True,38.43254150390612
09675,2009,782.1,Kitzingen,528.094714050293,639.1858013916016,746.2859753417969,-142.91419860839846,142.91419860839846,True,35.81402465820315
09177,2001,560.2,Erding,562.2239334106446,703.009684753418,780.2799102783204,142.80968475341797,142.80968475341797,True,-2.0239334106445312
14524,2011,700.9,Zwickau,426.09705352783203,558.1630706787109,671.5876007080078,-142.73692932128904,142.73692932128904,True,29.312399291992165
15003,2020,521.6,Magdeburg,523.5172000122071,664.019689102173,794.4692187500001,142.41968910217292,142.41968910217292,True,-1.917200012207104
09185,2014,954.7,Neuburg-Schrobenhausen,671.0031549072266,812.3188287353516,901.3674584960938,-142.3811712646484,142.3811712646484,True,53.332541503906214
15088,2024,786.7,Saalekreis,466.0413735961914,644.8333505249024,750.2032769775391,-141.8666494750977,141.8666494750977,True,36.49672302246097
06634,2011,805.8,Schwalm-Eder-Kreis,549.8203451538086,664.0238973999024,771.3276007080078,-141.7761026000976,141.7761026000976,True,34.47239929199213
03256,2018,697.1,Nienburg (Weser),706.6910290527344,838.814888458252,962.639912109375,141.71488845825195,141.71488845825195,True,-9.59102905273437
14730,2014,854.9,Nordsachsen,570.1231549072265,713.4128773498535,800.4874584960937,-141.4871226501465,141.4871226501465,True,54.412541503906255
09472,2003,369.2,Bayreuth,425.23272918701167,510.5805332565307,633.6324865722656,141.38053325653073,141.38053325653073,True,-56.03272918701168
08215,2021,864.0,Karlsruhe,569.4188259887694,722.6518124389647,844.1532696533202,-141.34818756103527,141.34818756103527,True,19.846730346679806
14627,2013,632.4,Meißen,636.3194458007813,773.7341873168946,864.0362274169922,141.3341873168946,141.3341873168946,True,-3.919445800781318
09277,2013,592.9,Rottal-Inn,601.2594458007812,733.882790222168,828.9762274169922,140.98279022216798,140.98279022216798,True,-8.359445800781259
05362,2014,897.9,Rhein-Erft-Kreis,633.7031549072265,756.9280427551269,864.0674584960936,-140.97195724487312,140.97195724487312,True,33.83254150390633
09674,2011,748.4,Haßberge,487.00034515380855,607.47073928833,708.5076007080078,-140.92926071166994,140.92926071166994,True,39.892399291992206
05566,2003,420.8,Steinfurt,470.0127291870118,561.620908279419,678.4124865722657,140.82090827941903,140.82090827941903,True,-49.2127291870118
09571,2010,512.2,Ansbach,545.061466064453,653.0069769287109,765.1623571777343,140.8069769287108,140.8069769287108,True,-32.861466064453
15091,2021,672.1,Wittenberg,373.2988259887696,531.3073861694336,648.0332696533203,-140.79261383056644,140.79261383056644,True,24.06673034667972
03103,2024,914.5,Wolfsburg,596.0213735961914,773.7220457458496,889.7483404541016,-140.77795425415036,140.77795425415036,True,24.751659545898406
06631,2008,639.9,Fulda,380.3457485961914,499.2194515991211,597.5714794921876,-140.68054840087888,140.68054840087888,True,42.328520507812414
09477,2016,801.0,Kulmbach,512.1107931518554,660.571063079834,759.1499395751953,-140.42893692016605,140.42893692016605,True,41.850060424804724
05158,2001,453.6,Mettmann,459.0299383544922,594.0217977905273,670.7199102783203,140.4217977905273,140.4217977905273,True,-5.429938354492151
14524,2013,498.1,Zwickau,507.3994458007812,638.4979450988769,735.1162274169922,140.3979450988769,140.3979450988769,True,-9.2994458007812
06631,2009,675.2,Fulda,434.0156277465819,534.9147576141356,652.7859753417968,-140.28524238586442,140.28524238586442,True,22.41402465820329
05758,2018,785.3,Herford,804.3910290527343,925.4312664794921,1060.3399121093748,140.13126647949218,140.13126647949218,True,-19.09102905273437
16075,2009,702.7,Saale-Orla-Kreis,465.63776733398436,562.6836085510254,684.4259753417969,-140.01639144897467,140.01639144897467,True,18.27402465820319
16069,2003,364.3,Hildburghausen,418.07272918701176,503.79804618835453,626.4724865722657,139.49804618835452,139.49804618835452,True,-53.77272918701175
05334,2017,987.6,Städteregion Aachen,707.874859008789,848.1180574035644,956.4002191162109,-139.4819425964356,139.4819425964356,True,31.199780883789117
09371,2013,418.4,Amberg-Sulzbach,424.5594458007812,557.6787161254882,652.2762274169921,139.27871612548824,139.27871612548824,True,-6.159445800781214
09773,2017,967.2,Dillingen an der Donau,687.134859008789,828.3969477844238,935.6602191162109,-138.80305221557626,138.80305221557626,True,31.53978088378915
16065,2021,767.7,Kyffhäuserkreis,471.8188259887695,628.9867146301269,746.5532696533203,-138.71328536987312,138.71328536987312,True,21.14673034667976
09475,2003,478.9,Hof,531.7727291870117,617.5777218627929,740.1724865722656,138.67772186279296,138.67772186279296,True,-52.872729187011714
07133,2000,696.1,Bad Kreuznach,451.33570861816406,557.4394187927246,660.6267700195312,-138.6605812072754,138.6605812072754,True,35.47322998046877
12064,2006,392.1,Märkisch-Oderland,401.07327514648443,530.6903749084473,641.3053155517579,138.5903749084473,138.5903749084473,True,-8.973275146484411
08118,2015,672.7,Ludwigsburg,688.948576965332,810.9066839599609,927.4618444824218,138.20668395996086,138.20668395996086,True,-16.24857696533195
03354,2014,854.7,Lüchow-Dannenberg,581.5431549072266,716.9058181762696,811.9074584960938,-137.79418182373047,137.79418182373047,True,42.79254150390625
16052,2000,622.7,Gera,388.71570861816406,484.9256733703613,598.0067700195312,-137.77432662963872,137.77432662963872,True,24.6932299804688
09472,2010,697.7,Bayreuth,452.58146606445314,560.1362603759766,672.6823571777344,-137.56373962402347,137.56373962402347,True,25.017642822265657
09181,2017,897.7,Landsberg am Lech,632.7148590087891,760.3200607299805,881.2402191162109,-137.37993927001958,137.37993927001958,True,16.459780883789108
09188,2013,555.3,Starnberg,567.4394458007813,692.5554850769043,795.1562274169922,137.2554850769044,137.2554850769044,True,-12.139445800781345
16066,2013,525.2,Schmalkalden-Meiningen,529.7994458007813,662.3342472839356,757.5162274169923,137.13424728393557,137.13424728393557,True,-4.599445800781268
09188,2010,560.8,Starnberg,585.9014660644532,697.9333264160157,806.0023571777344,137.13332641601573,137.13332641601573,True,-25.101466064453234
08115,2003,481.8,Böblingen,538.3127291870117,618.8498299789428,746.7124865722656,137.0498299789428,137.0498299789428,True,-56.512729187011644
14627,2003,427.3,Meißen,477.3727291870117,564.090446357727,685.7724865722656,136.79044635772703,136.79044635772703,True,-50.0727291870117
05366,2000,646.4,Euskirchen,405.99570861816403,509.6463891601562,615.2867700195312,-136.75361083984376,136.75361083984376,True,31.11322998046876
16075,2016,786.2,Saale-Orla-Kreis,501.23079315185555,649.5384904479981,748.2699395751954,-136.66150955200192,136.66150955200192,True,37.93006042480465
14625,2003,382.5,Bautzen,437.6327291870117,519.1433693313598,646.0324865722656,136.64336933135985,136.64336933135985,True,-55.132729187011705
14729,2021,824.9,Leipzig,527.0988259887696,688.284838256836,801.8332696533204,-136.61516174316398,136.61516174316398,True,23.066730346679606
08128,2014,909.1,Main-Tauber-Kreis,633.9031549072265,772.4994302368164,864.2674584960937,-136.60056976318367,136.60056976318367,True,44.83254150390633
14730,2003,386.4,Nordsachsen,435.2127291870117,522.5404097747803,643.6124865722657,136.14040977478032,136.14040977478032,True,-48.81272918701171
09771,2014,973.7,Aichach-Friedberg,702.3831549072266,837.7365637207032,932.7474584960938,-135.96343627929684,135.96343627929684,True,40.95254150390622
05334,2018,722.3,Städteregion Aachen,750.6510290527343,857.9839052581787,1006.5999121093749,135.6839052581787,135.6839052581787,True,-28.35102905273436
14627,2014,908.3,Meißen,629.5031549072265,772.8590356445312,859.8674584960937,-135.44096435546874,135.44096435546874,True,48.432541503906236
08225,2003,465.0,Neckar-Odenwald-Kreis,521.3327291870116,600.4149311447143,729.7324865722655,135.41493114471427,135.41493114471427,True,-56.33272918701164
03351,2014,862.2,Celle,592.1031549072266,726.8746621704101,822.4674584960937,-135.3253378295899,135.3253378295899,True,39.732541503906305
09373,2008,462.6,Neumarkt in der Oberpfalz,473.62574859619133,597.5884217834472,690.8514794921874,134.98842178344717,134.98842178344717,True,-11.025748596191306
09189,2011,795.2,Traunstein,536.2970959472657,660.7656494903565,772.2676007080079,-134.43435050964354,134.43435050964354,True,22.93239929199217
09576,2003,452.7,Roth,502.2327291870117,586.6704151535034,710.6324865722656,133.97041515350344,133.97041515350344,True,-49.53272918701174
16064,2024,892.6,Unstrut-Hainich-Kreis,578.9413735961914,758.6362130737305,872.6683404541016,-133.96378692626956,133.96378692626956,True,19.93165954589847
09773,2013,694.4,Dillingen an der Donau,702.2794458007813,828.145752105713,929.9962274169923,133.745752105713,133.745752105713,True,-7.879445800781355
09679,2017,954.7,Würzburg,676.4348590087891,820.9944789123535,924.960219116211,-133.7055210876465,133.7055210876465,True,29.73978088378908
09472,2009,650.0,Bayreuth,410.756904296875,516.3785478401185,643.5859753417969,-133.62145215988153,133.62145215988153,True,6.414024658203061
03358,2014,847.7,Heidekreis,582.2031549072266,714.1002801513672,812.5674584960938,-133.59971984863284,133.59971984863284,True,35.13254150390628
14729,2014,868.3,Leipzig,591.5031549072265,734.7928773498535,821.8674584960937,-133.50712265014647,133.50712265014647,True,46.432541503906236
