district_no,year,yield,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,avg_elevation,avg_soil_pawc,pflanzliche_erzeugung_lag1,zuckerrben_lag1,dngemittel_lag1,pflanzenschutzmittel_lag1,saat_und_pflanzgut_lag1,energie_und_schmierstoffe_lag1,winter_temp_anomaly,winter_precip_anomaly
14522,2020,78.58,215.10194,17.745691,3,16136196.0,354.76248611154307,54.89524089500766,101.9,90.0,102.65,99.1,100.5,110.55,1.0877194381308186,-0.03739102227120228
14522,2021,84.01,319.68707,16.635386,0,14370344.0,354.76248611154307,54.89524089500766,100.0,100.0,100.0,100.025,100.025,100.0,-0.38948625379907753,0.03329914779654497
14524,2018,52.07,85.78077,18.792164,8,17077448.0,343.0609384070534,52.00876295096663,93.1,96.7,94.2,99.3,96.425,101.7,-0.8434157853398574,0.06792303958729762
14524,2019,57.32,193.64462,17.559616,2,16084359.0,343.0609384070534,52.00876295096663,102.7,95.4,96.925,99.125,98.025,109.125,0.40310971309406796,0.10616644683997722
14524,2020,72.09,206.94461,17.798302,5,16057898.0,343.0609384070534,52.00876295096663,101.9,90.0,102.65,99.1,100.5,110.55,0.9523626936908158,-0.014532129685097761
14524,2021,72.21,335.4954,16.569056,0,14016376.0,343.0609384070534,52.00876295096663,100.0,100.0,100.0,100.025,100.025,100.0,-0.4583617961170603,0.060252304100997245
14625,2018,52.65,121.42355,19.658075,13,16920660.0,198.7984065380672,42.9309437004101,93.1,96.7,94.2,99.3,96.425,101.7,-0.7866278602277248,0.028538312494229334
14625,2019,63.49,174.18806,18.303892,2,15944632.0,198.7984065380672,42.9309437004101,102.7,95.4,96.925,99.125,98.025,109.125,0.49065099593957484,0.11604877999893137
14625,2020,73.89,208.62743,18.628546,3,15984562.0,198.7984065380672,42.9309437004101,101.9,90.0,102.65,99.1,100.5,110.55,1.170044209123887,-0.035220045190506144
14625,2021,73.95,267.7045,17.695969,0,14386020.0,198.7984065380672,42.9309437004101,100.0,100.0,100.0,100.025,100.025,100.0,-0.4153007851164148,0.024932326313582776
14626,2018,47.91,131.68704,19.452854,12,16942074.0,223.2249771252893,43.94385284188461,93.1,96.7,94.2,99.3,96.425,101.7,-0.7876074195378919,0.029125308870745492
14626,2019,61.06,202.81296,18.080141,3,15821640.0,223.2249771252893,43.94385284188461,102.7,95.4,96.925,99.125,98.025,109.125,0.5144601508537221,0.08638110357293383
14626,2020,70.49,228.40443,18.272223,3,15907921.0,223.2249771252893,43.94385284188461,101.9,90.0,102.65,99.1,100.5,110.55,1.163819798271959,-0.04119118397642674
14626,2021,73.13,292.66666,17.522512,0,14444433.0,223.2249771252893,43.94385284188461,100.0,100.0,100.0,100.025,100.025,100.0,-0.3479534658386001,0.04678532389260637
14627,2018,65.31,100.545,19.88434,16,17156328.0,155.04697258591955,41.11461039028564,93.1,96.7,94.2,99.3,96.425,101.7,-0.7585030301140705,0.04846887780583797
14627,2019,76.53,159.72888,18.520473,4,16173786.0,155.04697258591955,41.11461039028564,102.7,95.4,96.925,99.125,98.025,109.125,0.47220436032733915,0.10523538711469804
14627,2020,74.81,188.95389,19.003595,7,16154225.0,155.04697258591955,41.11461039028564,101.9,90.0,102.65,99.1,100.5,110.55,1.1217837980088348,-0.045780639980642635
14627,2021,87.97,256.65942,17.887287,0,14472607.0,155.04697258591955,41.11461039028564,100.0,100.0,100.0,100.025,100.025,100.0,-0.39897203511566204,0.041052142661170965
14628,2018,54.64,114.02474,18.553804,9,16937862.0,384.98984559106736,48.99689899412168,93.1,96.7,94.2,99.3,96.425,101.7,-0.7080487239483091,0.0172551623908328
14628,2019,68.69,196.41264,17.308546,2,16051772.0,384.98984559106736,48.99689899412168,102.7,95.4,96.925,99.125,98.025,109.125,0.48711377015706603,0.14594623663973127
14713,2018,46.39,82.342,20.206488,21,17258524.0,123.59486696935014,47.75030443533704,93.1,96.7,94.2,99.3,96.425,101.7,-0.7774704909475645,0.06818662309171675
14713,2019,56.31,169.366,18.882013,9,16118691.0,123.59486696935014,47.75030443533704,102.7,95.4,96.925,99.125,98.025,109.125,0.47033335818508704,-0.04261270223601321
14713,2020,50.82,184.32799,19.040438,7,15939573.0,123.59486696935014,47.75030443533704,101.9,90.0,102.65,99.1,100.5,110.55,0.9825372783216721,0.009319824503039698
14713,2021,82.9,281.248,17.902334,0,14273614.0,123.59486696935014,47.75030443533704,100.0,100.0,100.0,100.025,100.025,100.0,-0.4742249626412445,0.03587496769362364
14729,2018,49.74,86.515,19.956108,19,17287128.0,157.08459540406392,50.09724502977371,93.1,96.7,94.2,99.3,96.425,101.7,-0.7888353538316437,0.061420328464723895
14729,2019,61.85,171.83,18.58633,8,16201426.0,157.08459540406392,50.09724502977371,102.7,95.4,96.925,99.125,98.025,109.125,0.4559252754960994,0.03527829666957705
14729,2020,54.55,183.111,18.850147,7,16077464.0,157.08459540406392,50.09724502977371,101.9,90.0,102.65,99.1,100.5,110.55,0.9888245883849436,-0.023878150729072622
14729,2021,82.49,287.7495,17.651993,0,14351489.0,157.08459540406392,50.09724502977371,100.0,100.0,100.0,100.025,100.025,100.0,-0.445111753818594,0.018649805715893697
14730,2018,42.49,86.96519,20.201262,20,17303172.0,117.79437001546252,42.88446493582184,93.1,96.7,94.2,99.3,96.425,101.7,-0.7813226957664483,0.03825534709051581
14730,2019,55.55,160.21149,18.835752,9,16133383.0,117.79437001546252,42.88446493582184,102.7,95.4,96.925,99.125,98.025,109.125,0.512349521247188,-0.02600675103704786
14730,2020,53.55,167.38223,19.171806,7,15988875.0,117.79437001546252,42.88446493582184,101.9,90.0,102.65,99.1,100.5,110.55,1.0458032800625006,0.004612571042204028
14730,2021,82.84,263.9682,17.981295,0,14411562.0,117.79437001546252,42.88446493582184,100.0,100.0,100.0,100.025,100.025,100.0,-0.4721817918268698,-0.009733523261052146
15003,2018,46.3,73.94666,19.934097,17,17293538.0,57.110934902069246,54.210621069505954,93.1,96.7,94.2,99.3,96.425,101.7,-0.7976427087747311,0.05762129461431442
15003,2019,56.92,168.39336,18.662046,11,15595295.0,57.110934902069246,54.210621069505954,102.7,95.4,96.925,99.125,98.025,109.125,0.5332902515492037,-0.1626818847881356
15003,2020,52.16,168.59001,18.726595,7,15440982.0,57.110934902069246,54.210621069505954,101.9,90.0,102.65,99.1,100.5,110.55,0.96856907859285,0.08750091073453192
15003,2021,74.13,214.76,17.946545,0,14014449.0,57.110934902069246,54.210621069505954,100.0,100.0,100.0,100.025,100.025,100.0,-0.37146566027149674,-0.0020148364212964065
15081,2018,44.29,83.15532,19.31892,12,17005250.0,54.594244413366845,42.174990313422974,93.1,96.7,94.2,99.3,96.425,101.7,-0.871528871143255,0.09066220446427065
15081,2019,55.17,187.32094,18.00919,9,14901373.0,54.594244413366845,42.174990313422974,102.7,95.4,96.925,99.125,98.025,109.125,0.577821948035421,-0.24376818594369754
15081,2020,59.09,175.07,17.944138,6,14904370.0,54.594244413366845,42.174990313422974,101.9,90.0,102.65,99.1,100.5,110.55,0.8956205381971927,0.1331670351356844
15081,2021,67.45,194.51437,17.635975,0,13543193.0,54.594244413366845,42.174990313422974,100.0,100.0,100.0,100.025,100.025,100.0,-0.26412286000635277,-0.026314635081770343
15082,2018,27.09,75.77895,20.051664,16,17375764.0,81.09998059478208,41.782683556499926,93.1,96.7,94.2,99.3,96.425,101.7,-0.7921492200840135,0.07845311895638307
15082,2019,38.75,165.74734,18.906927,10,15925625.0,81.09998059478208,41.782683556499926,102.7,95.4,96.925,99.125,98.025,109.125,0.5007299249088533,-0.12389967109416011
15082,2020,46.66,172.40738,18.938604,7,15669734.0,81.09998059478208,41.782683556499926,101.9,90.0,102.65,99.1,100.5,110.55,0.9977894885910246,0.051867555100545415
15082,2021,69.44,241.03525,18.046862,0,14272369.0,81.09998059478208,41.782683556499926,100.0,100.0,100.0,100.025,100.025,100.0,-0.43477740119777764,-0.011377744735905804
15083,2018,49.59,78.66227,19.468952,14,17340756.0,96.70173749572442,49.62776047125312,93.1,96.7,94.2,99.3,96.425,101.7,-0.8416012032261051,0.060653867000490136
15083,2019,53.64,161.08388,18.174206,9,15541156.0,96.70173749572442,49.62776047125312,102.7,95.4,96.925,99.125,98.025,109.125,0.5491691502310232,-0.18763164360524787
15083,2020,66.66,170.60161,18.191408,7,15435025.0,96.70173749572442,49.62776047125312,101.9,90.0,102.65,99.1,100.5,110.55,0.960351582951148,0.0979801275190697
15083,2021,74.19,205.68936,17.547459,0,13931997.0,96.70173749572442,49.62776047125312,100.0,100.0,100.0,100.025,100.025,100.0,-0.3323764820239603,-0.013586527142269933
15084,2018,53.81,92.119995,19.542042,15,17394992.0,195.5577132908131,57.6250155720462,93.1,96.7,94.2,99.3,96.425,101.7,-0.8091509999442792,0.1038779916024215
15084,2019,56.33,160.43944,18.348652,8,16324605.0,195.5577132908131,57.6250155720462,102.7,95.4,96.925,99.125,98.025,109.125,0.4431689973499715,-0.08848541370670315
15084,2020,61.99,183.51587,18.54352,5,16121799.0,195.5577132908131,57.6250155720462,101.9,90.0,102.65,99.1,100.5,110.55,0.9125817492976012,0.03743222264013202
15084,2021,83.19,287.44528,17.314692,0,14344284.0,195.5577132908131,57.6250155720462,100.0,100.0,100.0,100.025,100.025,100.0,-0.47516264582588974,0.08767013661624001
15085,2018,41.12,96.1569,18.356604,9,17471924.0,283.1943469339319,58.9768212184164,93.1,96.7,94.2,99.3,96.425,101.7,-0.9702369536512947,0.03444123063742377
15085,2019,51.89,165.25587,17.097988,3,15782017.0,283.1943469339319,58.9768212184164,102.7,95.4,96.925,99.125,98.025,109.125,0.38192969938961596,-0.0945970675975688
15085,2020,52.96,189.93689,17.208284,4,15564004.0,283.1943469339319,58.9768212184164,101.9,90.0,102.65,99.1,100.5,110.55,0.9286785123524623,0.0926843096346921
15085,2021,69.58,229.78206,16.479488,0,14116910.0,283.1943469339319,58.9768212184164,100.0,100.0,100.0,100.025,100.025,100.0,-0.34027036546615363,0.06239698181321174
15086,2018,44.32,73.8055,19.878622,15,17266864.0,57.07503225675692,40.29411328092959,93.1,96.7,94.2,99.3,96.425,101.7,-0.831015635629285,0.08680150123288466
15086,2019,45.8,178.597,18.56947,10,15487224.0,57.07503225675692,40.29411328092959,102.7,95.4,96.925,99.125,98.025,109.125,0.5875536419965783,-0.17744234832410122
15086,2020,54.28,177.1775,18.621075,6,15366877.0,57.07503225675692,40.29411328092959,101.9,90.0,102.65,99.1,100.5,110.55,1.0008495501918446,0.10261698252133677
15086,2021,69.04,219.63152,17.890928,0,13987789.0,57.07503225675692,40.29411328092959,100.0,100.0,100.0,100.025,100.025,100.0,-0.37294323448827527,-0.05201981630055952
15087,2018,47.55,84.013336,18.997053,12,17364652.0,245.61759723344343,58.864698828747045,93.1,96.7,94.2,99.3,96.425,101.7,-0.7963427294262146,0.10116299737862389
15087,2019,59.88,155.1311,17.851534,7,16025085.0,245.61759723344343,58.864698828747045,102.7,95.4,96.925,99.125,98.025,109.125,0.43372717160644925,-0.12999273698121772
15087,2020,56.85,176.9161,17.990198,5,15694938.0,245.61759723344343,58.864698828747045,101.9,90.0,102.65,99.1,100.5,110.55,0.8677314691459515,0.07746789039941215
15087,2021,79.04,230.06389,17.05735,0,14280113.0,245.61759723344343,58.864698828747045,100.0,100.0,100.0,100.025,100.025,100.0,-0.43721518504491996,0.10564359126629075
15088,2018,36.26,83.183685,19.89691,17,17353310.0,136.769353440071,53.86927127553489,93.1,96.7,94.2,99.3,96.425,101.7,-0.7943301743989082,0.1033739459205052
15088,2019,43.68,151.30159,18.787312,10,16151347.0,136.769353440071,53.86927127553489,102.7,95.4,96.925,99.125,98.025,109.125,0.46152649053823325,-0.11196874602281637
15088,2020,53.32,173.4421,18.901312,7,15867761.0,136.769353440071,53.86927127553489,101.9,90.0,102.65,99.1,100.5,110.55,0.9220645319599612,0.047822666902881616
15088,2021,76.5,254.29683,17.82489,0,14330468.0,136.769353440071,53.86927127553489,100.0,100.0,100.0,100.025,100.025,100.0,-0.433149803266474,0.06542477377288902
15089,2018,36.49,75.35687,19.826183,17,17431854.0,87.64581510218584,54.72523792760443,93.1,96.7,94.2,99.3,96.425,101.7,-0.8019731251432063,0.05840409290492654
15089,2019,44.07,160.56812,18.663675,10,15886641.0,87.64581510218584,54.72523792760443,102.7,95.4,96.925,99.125,98.025,109.125,0.5086116164836767,-0.15549474425366216
15089,2020,47.64,168.24501,18.73631,7,15639802.0,87.64581510218584,54.72523792760443,101.9,90.0,102.65,99.1,100.5,110.55,0.961687147913949,0.07027597192156332
15089,2021,62.76,221.1325,17.866137,0,14236531.0,87.64581510218584,54.72523792760443,100.0,100.0,100.0,100.025,100.025,100.0,-0.3974036552809821,0.03495316327455367
15090,2018,44.64,77.78251,19.555243,14,17143910.0,35.61396156430523,37.76264303725175,93.1,96.7,94.2,99.3,96.425,101.7,-0.8526337916659372,0.11337052261868785
15090,2019,48.78,185.91464,18.203253,8,15040856.0,35.61396156430523,37.76264303725175,102.7,95.4,96.925,99.125,98.025,109.125,0.6067817765392078,-0.24285326151212827
15090,2020,66.67,181.06322,18.22241,7,15062525.0,35.61396156430523,37.76264303725175,101.9,90.0,102.65,99.1,100.5,110.55,0.9286533965033641,0.1360625187076565
15090,2021,70.68,202.60394,17.813719,0,13789561.0,35.61396156430523,37.76264303725175,100.0,100.0,100.0,100.025,100.025,100.0,-0.3512262268528161,-0.04086653507022553
15091,2018,30.86,83.69384,20.142664,19,17293178.0,94.13399078409,38.79986127633599,93.1,96.7,94.2,99.3,96.425,101.7,-0.7814051121954435,0.05491083277895337
15091,2019,48.9,163.39961,18.895153,10,15878795.0,94.13399078409,38.79986127633599,102.7,95.4,96.925,99.125,98.025,109.125,0.5756188983964989,-0.11304653377156526
15091,2020,59.71,172.08002,18.997347,8,15632931.0,94.13399078409,38.79986127633599,101.9,90.0,102.65,99.1,100.5,110.55,1.0225125986071362,0.061974281396551145
15091,2021,67.21,249.8627,18.027956,0,14181965.0,94.13399078409,38.79986127633599,100.0,100.0,100.0,100.025,100.025,100.0,-0.4442746676645015,-0.04844576915324006
16051,2018,47.92,111.79,19.16495,14,17420990.0,247.10317176604275,58.24566985599352,93.1,96.7,94.2,99.3,96.425,101.7,-0.8258516536664047,0.08298356395683815
16051,2019,57.62,155.2,18.075663,7,16233862.0,247.10317176604275,58.24566985599352,102.7,95.4,96.925,99.125,98.025,109.125,0.3920786458049861,-0.060597405622105804
16051,2020,60.49,175.53,18.281942,6,16003757.0,247.10317176604275,58.24566985599352,101.9,90.0,102.65,99.1,100.5,110.55,0.8550121669027817,0.07763050444686526
16051,2021,68.77,294.77997,17.038244,0,14245756.0,247.10317176604275,58.24566985599352,100.0,100.0,100.0,100.025,100.025,100.0,-0.5486784954480868,0.059549063048231377
16052,2018,62.59,95.75001,19.192114,14,17233158.0,266.0037717300465,55.77280584513514,93.1,96.7,94.2,99.3,96.425,101.7,-0.7863776192956493,0.09380734996496232
16052,2019,86.47,190.02002,17.888725,5,16265443.0,266.0037717300465,55.77280584513514,102.7,95.4,96.925,99.125,98.025,109.125,0.4348576831879427,-0.025828285202861734
16052,2020,79.79,203.82999,18.129246,5,16171218.0,266.0037717300465,55.77280584513514,101.9,90.0,102.65,99.1,100.5,110.55,0.9078497852526652,-0.003036422291084362
16052,2021,87.81,336.13,16.858889,0,14170861.0,266.0037717300465,55.77280584513514,100.0,100.0,100.0,100.025,100.025,100.0,-0.4845262768968155,0.10936689656217591
16061,2019,69.35,160.61461,16.674122,3,15687663.0,346.8863602410155,56.91366926795253,102.7,95.4,96.925,99.125,98.025,109.125,0.40885596941876656,-0.10190014527375157
16061,2020,70.09,182.81459,16.886335,3,15478317.0,346.8863602410155,56.91366926795253,101.9,90.0,102.65,99.1,100.5,110.55,0.8239399368659406,0.13466264977910636
16061,2021,75.32,228.82307,16.00285,0,13980779.0,346.8863602410155,56.91366926795253,100.0,100.0,100.0,100.025,100.025,100.0,-0.3447995413787339,-0.025426129104155537
16062,2018,43.37,98.218,18.131155,9,17569898.0,287.5644480155212,55.89379781697348,93.1,96.7,94.2,99.3,96.425,101.7,-0.8651307017939303,0.0432458923620902
16062,2019,71.53,160.957,16.793415,2,15925850.0,287.5644480155212,55.89379781697348,102.7,95.4,96.925,99.125,98.025,109.125,0.39793751645760267,-0.1094712201747765
16062,2020,69.8,179.15201,17.039082,4,15643673.0,287.5644480155212,55.89379781697348,101.9,90.0,102.65,99.1,100.5,110.55,0.8391989939095765,0.1329661820866106
16062,2021,66.01,212.35602,16.101274,0,14250166.0,287.5644480155212,55.89379781697348,100.0,100.0,100.0,100.025,100.025,100.0,-0.3774039477538622,-0.00024416575441155164
16063,2018,66.57,108.078,18.308165,8,17719088.0,356.1552828377808,55.30591591571282,93.1,96.7,94.2,99.3,96.425,101.7,-0.7941285902170989,0.07365546310809279
16063,2019,77.28,152.462,16.814375,3,16039595.0,356.1552828377808,55.30591591571282,102.7,95.4,96.925,99.125,98.025,109.125,0.46647984572473433,-0.09148483322665091
16063,2020,77.42,168.83,17.176285,4,15795691.0,356.1552828377808,55.30591591571282,101.9,90.0,102.65,99.1,100.5,110.55,0.7858860034197619,0.12579661329291292
16063,2021,79.16,274.51804,16.016834,0,14118282.0,356.1552828377808,55.30591591571282,100.0,100.0,100.0,100.025,100.025,100.0,-0.3986331993268095,-0.003473598884495166
16064,2018,51.44,100.506,18.818066,13,17672268.0,288.48125861461494,57.97816110990006,93.1,96.7,94.2,99.3,96.425,101.7,-0.7476544866756285,0.05395352072640813
16064,2019,66.03,140.83467,17.352188,5,16052179.0,288.48125861461494,57.97816110990006,102.7,95.4,96.925,99.125,98.025,109.125,0.4113586499229882,-0.12422183593114977
16064,2020,66.28,170.50467,17.643692,5,15807160.0,288.48125861461494,57.97816110990006,101.9,90.0,102.65,99.1,100.5,110.55,0.775766485167992,0.139965719880226
16064,2021,73.32,223.89401,16.522528,0,14244616.0,288.48125861461494,57.97816110990006,100.0,100.0,100.0,100.025,100.025,100.0,-0.43973357850501316,0.036949302509737825
16065,2018,50.35,90.93846,19.058966,13,17507042.0,255.3944509348272,57.7760652335081,93.1,96.7,94.2,99.3,96.425,101.7,-0.7537087287397526,0.059487096952480556
16065,2019,49.45,145.99077,17.832808,7,16146609.0,255.3944509348272,57.7760652335081,102.7,95.4,96.925,99.125,98.025,109.125,0.41529628961012577,-0.13257247107458325
16065,2020,64.61,169.13385,18.049196,5,15851782.0,255.3944509348272,57.7760652335081,101.9,90.0,102.65,99.1,100.5,110.55,0.7814996747351302,0.11487034366095461
16065,2021,76.77,228.16766,16.985306,0,14348903.0,255.3944509348272,57.7760652335081,100.0,100.0,100.0,100.025,100.025,100.0,-0.49519435110192944,0.0831999146520841
16066,2018,58.28,113.75294,17.623201,4,17559772.0,471.66110006503663,59.29756782040675,93.1,96.7,94.2,99.3,96.425,101.7,-0.8851325460018984,0.08256940304685534
16066,2019,69.81,175.64,16.303883,3,16175537.0,471.66110006503663,59.29756782040675,102.7,95.4,96.925,99.125,98.025,109.125,0.48859160820165926,-0.08341158066706889
16067,2018,56.87,113.66819,18.333948,7,17578616.0,385.15297235244526,59.65989891892316,93.1,96.7,94.2,99.3,96.425,101.7,-0.8638353787170558,0.07546538091936372
16067,2019,63.8,160.20454,17.021336,3,16190045.0,385.15297235244526,59.65989891892316,102.7,95.4,96.925,99.125,98.025,109.125,0.4074746587455138,-0.057219343819548296
16067,2020,58.98,180.02272,17.291557,5,15961273.0,385.15297235244526,59.65989891892316,101.9,90.0,102.65,99.1,100.5,110.55,0.882286251833591,0.10203052405996171
16067,2021,72.15,283.23636,16.080734,0,14223850.0,385.15297235244526,59.65989891892316,100.0,100.0,100.0,100.025,100.025,100.0,-0.5164875353715956,0.029639099889541054
16068,2018,44.3,90.750916,19.494701,14,17395872.0,182.7582739898777,56.81968900391705,93.1,96.7,94.2,99.3,96.425,101.7,-0.7395593211761025,0.0765310507174235
16068,2019,46.11,134.2518,18.355146,9,16159437.0,182.7582739898777,56.81968900391705,102.7,95.4,96.925,99.125,98.025,109.125,0.41014767135192187,-0.1377339576936476
16068,2020,59.6,159.28181,18.558641,6,15890652.0,182.7582739898777,56.81968900391705,101.9,90.0,102.65,99.1,100.5,110.55,0.7843207186786572,0.10060191817029618
16068,2021,80.24,243.69273,17.335499,0,14277152.0,182.7582739898777,56.81968900391705,100.0,100.0,100.0,100.025,100.025,100.0,-0.5355954879517526,0.0875938263179783
16070,2018,63.03,120.020004,17.923738,5,17422302.0,491.93560482323153,60.49259630510207,93.1,96.7,94.2,99.3,96.425,101.7,-0.9206511048588482,0.08713417053530614
16070,2021,69.69,308.97,15.791168,0,14189170.0,491.93560482323153,60.49259630510207,102.7,95.4,96.925,99.125,98.025,109.125,-0.5558204661836044,0.012163466905401599
16071,2018,58.91,98.72778,19.01037,10,17324214.0,298.83041021743145,56.61191675710935,93.1,96.7,94.2,99.3,96.425,101.7,-0.7946828246379596,0.0998187546363154
16071,2019,58.65,143.5789,17.955025,6,16246392.0,298.83041021743145,56.61191675710935,102.7,95.4,96.925,99.125,98.025,109.125,0.4262775153000007,-0.07999761457307497
16071,2020,62.34,168.20332,18.16073,5,16032033.0,298.83041021743145,56.61191675710935,101.9,90.0,102.65,99.1,100.5,110.55,0.8398288029523542,0.04617617018493636
16071,2021,80.77,300.5878,16.849098,0,14227321.0,298.83041021743145,56.61191675710935,100.0,100.0,100.0,100.025,100.025,100.0,-0.5265505276680074,0.12225042454029134
16074,2018,61.59,98.716675,19.057423,13,17219250.0,293.8711554302379,56.34634215180621,93.1,96.7,94.2,99.3,96.425,101.7,-0.8132983175069626,0.09965093066555109
16074,2019,67.75,164.68,17.88972,5,16219310.0,293.8711554302379,56.34634215180621,102.7,95.4,96.925,99.125,98.025,109.125,0.44064261744489386,-0.06459872720263748
16074,2020,68.96,182.26335,18.148726,5,16075484.0,293.8711554302379,56.34634215180621,101.9,90.0,102.65,99.1,100.5,110.55,0.8809783915509684,0.01998511120190427
16074,2021,79.72,326.87997,16.784517,0,14121568.0,293.8711554302379,56.34634215180621,100.0,100.0,100.0,100.025,100.025,100.0,-0.49680981999318874,0.12815100856827466
16075,2018,54.88,104.91072,17.879808,4,17151980.0,473.78533538472414,53.56651124174638,93.1,96.7,94.2,99.3,96.425,101.7,-0.817293545210589,0.10939222399050474
16075,2019,54.3,185.98643,16.76105,2,16117632.0,473.78533538472414,53.56651124174638,102.7,95.4,96.925,99.125,98.025,109.125,0.43992231176542873,-0.003066151802798567
16075,2020,71.78,205.34145,16.988825,4,16031041.0,473.78533538472414,53.56651124174638,101.9,90.0,102.65,99.1,100.5,110.55,0.8849582009696633,0.028546302593197792
16075,2021,77.53,343.03714,15.710445,0,13903172.0,473.78533538472414,53.56651124174638,100.0,100.0,100.0,100.025,100.025,100.0,-0.5037855794694792,0.1205151141081322
16076,2018,63.3,93.37728,18.851847,8,17183596.0,345.58282326892333,51.81728158176075,93.1,96.7,94.2,99.3,96.425,101.7,-0.784049092629516,0.1004596473129924
16076,2019,72.54,191.40363,17.59908,2,16194856.0,345.58282326892333,51.81728158176075,102.7,95.4,96.925,99.125,98.025,109.125,0.4364372790692528,0.010609922642032643
16076,2020,63.28,202.7291,17.825647,5,16126739.0,345.58282326892333,51.81728158176075,101.9,90.0,102.65,99.1,100.5,110.55,0.8936773679462817,0.004353469212988514
16076,2021,85.37,341.5118,16.559809,0,14048493.0,345.58282326892333,51.81728158176075,100.0,100.0,100.0,100.025,100.025,100.0,-0.49039436423913685,0.1026172102089642
16077,2018,63.48,86.130005,19.38019,15,17232184.0,227.83220903103785,53.35449963023861,93.1,96.7,94.2,99.3,96.425,101.7,-0.8042689758818256,0.07092128993403501
16077,2019,74.37,182.01997,18.111492,6,16259356.0,227.83220903103785,53.35449963023861,102.7,95.4,96.925,99.125,98.025,109.125,0.4133243335066936,0.056302754368925845
16077,2020,69.92,198.43999,18.336885,5,16191942.0,227.83220903103785,53.35449963023861,101.9,90.0,102.65,99.1,100.5,110.55,0.9289688448123457,-0.02240215917107058
16077,2021,85.9,321.12,17.109478,0,14222829.0,227.83220903103785,53.35449963023861,100.0,100.0,100.0,100.025,100.025,100.0,-0.46627392462869466,0.08062243304502248
