district_no,year,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,DTR_accumulation_phase,temp_min_peak_growth,temp_max_peak_growth,spring_freezing_days,spring_temp_anomaly_hybrid,spring_precip_anomaly_hybrid,summer_temp_anomaly_hybrid,summer_precip_anomaly_hybrid,avg_elevation,avg_soil_pawc,producer_price_index,energy_price_index,fertilizer_price_index,kreisYield,lon,lat,winter_temp_anomaly,winter_precip_anomaly,national_avg_yield,national_avg_yield_lag1,producer_price_index_lag1
13076,1987,253.309170,15.194260,0.000000,12948242.000000,6.828760,11.850360,18.679120,25.000000,-0.882980,0.000000,-0.318210,-0.000120,44.708648,41.345214,137.700000,40.500000,47.675000,291.211506,11.532904,53.449581,-1.944950,0.046068,453.415928,464.902483,137.700000
13076,1989,200.496080,16.547220,1.000000,13955172.000000,8.277340,12.451020,20.728350,6.000000,0.117410,-0.000250,-0.501680,-0.000010,44.708648,41.345214,133.500000,42.825000,47.275000,321.791094,11.532904,53.449581,1.189710,-0.635272,467.586541,453.415928,137.700000
13076,1990,213.424300,15.608830,1.000000,14294923.000000,7.823880,11.747550,19.571430,9.000000,-0.408130,-0.000010,-0.297940,-0.000270,44.708648,41.345214,132.900000,46.300000,47.300000,389.479225,11.532904,53.449581,1.646711,0.010293,490.509624,467.586541,133.500000
13076,1991,161.057000,16.856920,0.000000,14630844.000000,8.667600,12.477590,21.145190,5.000000,-0.120040,0.000090,-0.125080,-0.000090,44.708648,41.345214,132.900000,49.500000,49.300000,418.474118,11.532904,53.449581,-0.052738,-0.201893,451.866847,490.509624,132.900000
13076,1993,278.091060,14.433690,0.000000,12256038.000000,6.940380,11.068760,18.009140,22.000000,-0.527620,0.000130,-0.636380,-0.000230,44.708648,41.345214,131.200000,49.075000,44.350000,477.758799,11.532904,53.449581,-0.822362,-0.026853,549.429078,451.866847,132.900000
13076,1994,244.817920,17.561340,12.000000,15158645.000000,8.344210,13.351640,21.695850,8.000000,-0.531880,-0.000050,-0.620670,-0.000250,44.708648,41.345214,131.200000,50.625000,44.050000,367.264139,11.532904,53.449581,-0.700124,0.392503,492.390922,549.429078,131.200000
13076,1995,163.352800,17.523790,2.000000,15651726.000000,9.173870,12.874460,22.048330,22.000000,0.054780,0.000070,-0.493990,0.000310,44.708648,41.345214,131.200000,49.775000,48.350000,358.303885,11.532904,53.449581,0.444700,0.227185,500.789844,492.390922,131.200000
13076,1996,207.144870,15.256710,0.000000,13673799.000000,7.975060,11.341560,19.316620,39.000000,-0.591350,-0.000110,-0.509460,-0.000020,44.708648,41.345214,117.900000,52.100000,50.225000,427.297850,11.532904,53.449581,-3.098652,-0.506882,525.054251,500.789844,131.200000
13076,1997,192.996830,17.595500,1.000000,14582196.000000,8.864660,13.224470,22.089130,21.000000,0.138010,-0.000080,0.076420,0.000130,44.708648,41.345214,124.700000,53.625000,48.125000,422.974950,11.532904,53.449581,-0.887150,-0.089801,516.207372,525.054251,117.900000
13076,1998,220.008300,15.377940,1.000000,12516694.000000,7.083450,11.913430,18.996880,17.000000,0.251620,-0.000010,0.324220,-0.000050,44.708648,41.345214,124.500000,50.525000,45.850000,471.847495,11.532904,53.449581,0.522576,0.004060,543.027945,516.207372,124.700000
13076,1999,159.666990,18.233780,2.000000,15366343.000000,9.378480,13.597100,22.975580,12.000000,-0.215110,-0.000010,-0.011810,-0.000140,44.708648,41.345214,111.500000,52.750000,42.725000,441.504762,11.532904,53.449581,-0.563177,0.288607,557.620202,543.027945,124.500000
13076,2000,243.933430,15.503160,0.000000,12072058.000000,7.333280,11.929000,19.262280,11.000000,0.076170,0.000040,0.100340,-0.000330,44.708648,41.345214,121.900000,63.125000,46.550000,481.232515,11.532904,53.449581,0.675704,0.108922,609.301708,557.620202,111.500000
13076,2001,304.859000,16.648440,3.000000,13205402.000000,7.530050,12.940500,20.470550,22.000000,-0.146540,0.000200,0.276400,-0.000290,44.708648,41.345214,126.700000,66.075000,53.875000,486.702898,11.532904,53.449581,0.463131,-0.050350,550.028703,609.301708,121.900000
13076,2002,273.289600,17.654100,2.000000,14146493.000000,8.406280,13.497360,21.903640,16.000000,-0.047630,-0.000030,-0.094880,0.000050,44.708648,41.345214,119.800000,66.500000,50.950000,460.922109,11.532904,53.449581,1.051952,0.218647,579.628914,550.028703,126.700000
13076,2003,161.045070,18.011170,5.000000,15512669.000000,9.811960,13.095320,22.907280,28.000000,-0.274450,-0.000070,-0.303020,0.000070,44.708648,41.345214,127.800000,69.800000,50.675000,472.022143,11.532904,53.449581,-1.731282,-0.002047,516.043763,579.628914,119.800000
13076,2004,243.249000,16.575640,0.000000,14678557.000000,8.482120,12.345750,20.827860,14.000000,0.569990,-0.000050,0.174590,0.000050,44.708648,41.345214,124.000000,73.650000,53.325000,541.199235,11.532904,53.449581,-0.243845,-0.057423,603.409537,516.043763,127.800000
13076,2005,232.272300,16.752440,0.000000,13971473.000000,8.377050,12.626260,21.003310,22.000000,-0.157840,-0.000040,0.377060,-0.000160,44.708648,41.345214,120.200000,82.925000,57.850000,505.897442,11.532904,53.449581,0.121389,-0.141843,600.803167,603.409537,124.000000
13076,2006,183.286800,18.872710,5.000000,16462032.000000,9.234740,14.205650,23.440390,25.000000,-0.163260,-0.000060,0.197270,0.000000,44.708648,41.345214,105.300000,89.375000,66.425000,450.352110,11.532904,53.449581,-1.178817,-0.115667,576.210970,600.803167,120.200000
13076,2007,283.176850,16.272770,1.000000,13526429.000000,7.309960,12.632200,19.942160,4.000000,0.249830,0.000150,0.194000,-0.000030,44.708648,41.345214,95.500000,90.400000,68.800000,542.130761,11.532904,53.449581,2.969815,0.250557,630.743067,576.210970,105.300000
13076,2008,187.779270,16.638790,4.000000,14077896.000000,8.047520,12.599530,20.647050,13.000000,0.928540,-0.000160,0.566360,-0.000090,44.708648,41.345214,89.200000,103.875000,101.750000,434.549425,11.532904,53.449581,0.861578,0.154950,614.898007,630.743067,95.500000
13076,2009,150.384720,17.778890,2.000000,15108945.000000,9.470830,12.957490,22.428320,7.000000,0.005240,0.000050,-0.048540,0.000060,44.708648,41.345214,84.200000,91.175000,104.950000,535.453146,11.532904,53.449581,-0.103031,-0.094632,674.151519,614.898007,89.200000
13076,2010,299.065100,17.399780,8.000000,14367718.000000,7.913090,13.367620,21.280710,13.000000,-0.310480,0.000010,-0.223690,0.000150,44.708648,41.345214,110.200000,97.400000,90.150000,496.213994,11.532904,53.449581,-1.253784,0.327716,644.870556,674.151519,84.200000
13076,2011,366.628170,16.579070,0.000000,12745457.000000,7.241830,13.001670,20.243500,20.000000,0.026290,0.000060,0.310560,0.000300,44.708648,41.345214,139.800000,110.075000,102.925000,563.800000,11.532904,53.449581,-1.331497,-0.024578,732.862810,644.870556,110.200000
13076,2012,207.194120,16.548660,1.000000,14389173.000000,8.228590,12.503080,20.731670,11.000000,0.107130,-0.000060,0.140640,-0.000020,44.708648,41.345214,155.300000,115.975000,113.000000,570.900000,11.532904,53.449581,0.598347,-0.175623,704.022490,732.862810,139.800000
13076,2013,213.155600,17.045920,2.000000,14965359.000000,8.865680,12.507720,21.373400,38.000000,-0.038300,-0.000030,0.098160,0.000090,44.708648,41.345214,150.400000,115.450000,109.450000,604.500000,11.532904,53.449581,-1.315329,0.036906,653.596296,704.022490,155.300000
13076,2014,230.533780,17.539860,0.000000,15464125.000000,8.061230,13.551430,21.612650,5.000000,0.236580,-0.000070,-0.080730,0.000200,44.708648,41.345214,106.800000,112.675000,100.250000,658.700000,11.532904,53.449581,1.652403,-0.101675,824.406695,653.596296,150.400000
13076,2015,221.983600,17.076350,3.000000,15159943.000000,8.849040,12.605520,21.454560,12.000000,-0.187340,0.000200,-0.145080,0.000280,44.708648,41.345214,109.900000,102.225000,102.700000,635.100000,11.532904,53.449581,1.487324,0.074613,679.534016,824.406695,106.800000
13076,2016,142.972090,17.740030,1.000000,14951793.000000,8.742480,13.322990,22.065470,14.000000,0.547820,-0.000070,0.332020,-0.000090,44.708648,41.345214,111.400000,95.325000,95.800000,721.100000,11.532904,53.449581,1.226012,0.151460,737.678500,679.534016,109.900000
13076,2017,298.305730,16.174280,0.000000,13467607.000000,7.805560,12.243480,20.049040,6.000000,0.432660,0.000010,0.504410,0.000060,44.708648,41.345214,96.700000,101.700000,94.200000,729.200000,11.532904,53.449581,0.320000,-0.073535,825.576433,737.678500,111.400000
13076,2018,90.989840,18.593360,10.000000,16634024.000000,10.345700,13.295910,23.641610,24.000000,-0.072530,0.000180,0.186050,-0.000230,44.708648,41.345214,95.400000,109.125000,96.925000,612.600000,11.532904,53.449581,0.183152,0.224536,625.118519,825.576433,96.700000
13076,2019,192.155690,17.311600,4.000000,14495382.000000,8.513670,12.998100,21.511770,7.000000,0.597790,-0.000060,0.621540,-0.000060,44.708648,41.345214,90.000000,110.550000,102.650000,706.400000,11.532904,53.449581,1.747940,-0.184754,726.788125,625.118519,95.400000
13076,2020,171.829830,17.323790,2.000000,14827700.000000,9.472210,12.504530,21.976740,15.000000,0.657050,0.000040,0.733960,-0.000180,44.708648,41.345214,100.000000,100.000000,100.000000,772.200000,11.532904,53.449581,2.051336,0.325129,733.130201,726.788125,90.000000
13076,2021,194.490340,17.330310,0.000000,13719571.000000,7.521870,13.633050,21.154920,24.000000,0.273420,0.000020,0.318410,-0.000090,44.708648,41.345214,105.100000,118.325000,114.250000,503.600000,11.532904,53.449581,0.885466,0.021761,811.693960,733.130201,100.000000
14511,1980,255.892580,15.394550,0.200000,13274238.000000,7.268590,11.883740,19.152330,24.300000,-2.644640,32444597.625730,-1.349720,23714459.609990,364.394729,53.220052,131.400000,46.025000,49.725000,256.100000,12.911886,50.826581,-0.749338,-0.018018,418.496606,425.429261,127.700000
14511,1981,318.580570,15.912740,0.100000,13083189.000000,7.206510,12.444910,19.651420,9.100000,-0.286480,-0.000250,-0.231350,-0.000110,364.394729,53.220052,134.500000,53.925000,55.700000,318.200000,12.911886,50.826581,-0.979534,0.193132,471.524153,418.496606,131.400000
14511,1982,116.750990,18.177770,0.300000,15496050.000000,9.226990,13.566730,22.793720,19.900000,-0.690920,-0.000000,-0.248750,-0.000120,364.394729,53.220052,143.000000,57.225000,59.000000,273.900000,12.911886,50.826581,-1.415502,0.208855,462.747570,471.524153,134.500000
14511,1983,213.561610,17.597680,4.300000,15593872.000000,9.315890,12.928050,22.243940,14.900000,-0.761890,-0.000070,-1.142580,0.000110,364.394729,53.220052,145.100000,55.225000,56.250000,323.100000,12.911886,50.826581,0.603696,-0.043253,374.505327,462.747570,143.000000
14511,1984,238.148400,15.213960,1.700000,12986148.000000,6.990500,11.865800,18.856300,27.700000,-0.396030,-0.000190,-0.308900,-0.000270,364.394729,53.220052,140.200000,57.650000,54.900000,281.800000,12.911886,50.826581,-1.052517,-0.199322,441.567676,374.505327,145.100000
14511,1985,228.362210,16.062980,0.900000,14557771.000000,8.378010,11.922760,20.300770,20.100000,-0.612470,-0.000110,-0.193100,-0.000340,364.394729,53.220052,137.700000,59.400000,57.625000,294.300000,12.911886,50.826581,-1.808293,-0.242221,458.653945,441.567676,140.200000
14511,1986,247.043010,15.301670,2.100000,13608059.000000,7.992660,11.332380,19.325040,19.300000,-0.550460,-0.000330,-0.584850,-0.000170,364.394729,53.220052,137.700000,44.750000,56.125000,393.000000,12.911886,50.826581,-1.902691,-0.068803,464.902483,458.653945,137.700000
14511,1987,315.472780,15.828860,0.000000,13574262.000000,7.503270,12.159260,19.662520,26.400000,-0.731260,0.000090,-0.416340,0.000150,364.394729,53.220052,137.700000,40.500000,47.675000,325.900000,12.911886,50.826581,-2.207110,0.329692,453.415928,464.902483,137.700000
14511,1989,222.930700,16.728440,2.400000,13996101.000000,8.100330,12.740110,20.840440,8.600000,-0.041620,-0.000190,-0.452910,-0.000130,364.394729,53.220052,133.500000,42.825000,47.275000,320.900000,12.911886,50.826581,0.968414,-0.667650,467.586541,453.415928,137.700000
14511,1990,174.666210,15.719640,2.200000,14655725.000000,7.930170,11.869540,19.799700,8.600000,-0.579390,0.000120,-0.284790,-0.000230,364.394729,53.220052,132.900000,46.300000,47.300000,364.900000,12.911886,50.826581,1.545507,-0.015276,490.509624,467.586541,133.500000
14511,1991,139.466900,17.128600,2.272730,15532172.000000,8.892540,12.690640,21.583190,9.454550,-0.119120,-0.000010,-0.150530,0.000130,364.394729,53.220052,132.900000,49.500000,49.300000,365.000000,12.911886,50.826581,-0.201358,-0.281481,451.866847,490.509624,132.900000
14511,1993,278.651550,15.016900,0.000000,14338923.000000,7.667760,11.274090,18.941850,24.200000,-0.534450,0.000010,-0.656040,-0.000290,364.394729,53.220052,131.200000,49.075000,44.350000,450.000000,12.911886,50.826581,-0.787596,-0.023210,549.429078,451.866847,132.900000
14521,1980,305.842160,13.307320,0.000000,13084793.000000,6.782090,10.108890,16.890980,36.000000,-2.702060,45322875.823970,-1.318980,849075.193410,607.081858,55.469720,131.400000,46.025000,49.725000,256.100000,12.945252,50.609006,-0.614857,0.015069,418.496606,425.429261,127.700000
14521,1981,393.317960,13.796500,0.000000,12950676.000000,6.849960,10.486400,17.336360,13.000000,-0.286480,-0.000250,-0.231350,-0.000110,607.081858,55.469720,134.500000,53.925000,55.700000,318.200000,12.945252,50.609006,-0.836254,0.126779,471.524153,418.496606,131.400000
14521,1982,184.352450,15.703520,0.000000,15164877.000000,8.327680,11.595260,19.922940,34.000000,-0.690920,-0.000000,-0.248750,-0.000120,607.081858,55.469720,143.000000,57.225000,59.000000,273.900000,12.945252,50.609006,-1.507770,0.246862,462.747570,471.524153,134.500000
14521,1983,288.042020,15.340500,2.000000,15517073.000000,8.763220,11.022270,19.785490,21.000000,-0.761890,-0.000070,-1.142580,0.000110,607.081858,55.469720,145.100000,55.225000,56.250000,323.100000,12.945252,50.609006,0.556652,0.038610,374.505327,462.747570,143.000000
14521,1984,273.880830,13.049230,1.000000,12774524.000000,6.477200,9.962630,16.439840,35.000000,-0.396030,-0.000190,-0.308900,-0.000270,607.081858,55.469720,140.200000,57.650000,54.900000,281.800000,12.945252,50.609006,-1.244230,-0.201855,441.567676,374.505327,145.100000
14521,1985,284.906280,13.983060,0.000000,14727983.000000,8.098240,10.036210,18.134440,27.000000,-0.612470,-0.000110,-0.193100,-0.000340,607.081858,55.469720,137.700000,59.400000,57.625000,294.300000,12.945252,50.609006,-1.737062,-0.295491,458.653945,441.567676,140.200000
14521,1986,306.283400,13.152610,0.000000,13480657.000000,7.644750,9.464260,17.109020,32.000000,-0.550460,-0.000330,-0.584850,-0.000170,607.081858,55.469720,137.700000,44.750000,56.125000,393.000000,12.945252,50.609006,-1.750067,-0.069669,464.902483,458.653945,137.700000
14521,1987,390.075470,13.862170,0.000000,13598698.000000,7.045160,10.453970,17.499130,33.000000,-0.731260,0.000090,-0.416340,0.000150,607.081858,55.469720,137.700000,40.500000,47.675000,325.900000,12.945252,50.609006,-2.072302,0.305314,453.415928,464.902483,137.700000
14521,1989,289.076170,14.370780,0.000000,13919626.000000,7.366670,10.817440,18.184100,19.000000,-0.041620,-0.000190,-0.452910,-0.000130,607.081858,55.469720,133.500000,42.825000,47.275000,320.900000,12.945252,50.609006,1.084938,-0.655513,467.586541,453.415928,137.700000
14521,1990,218.651300,13.310340,0.000000,14782695.000000,7.485830,9.692490,17.178320,20.000000,-0.579390,0.000120,-0.284790,-0.000230,607.081858,55.469720,132.900000,46.300000,47.300000,364.900000,12.945252,50.609006,1.476607,-0.022290,490.509624,467.586541,133.500000
14521,1991,181.592090,14.980880,1.000000,15526848.000000,8.234710,10.905990,19.140700,17.000000,-0.119120,-0.000010,-0.150530,0.000130,607.081858,55.469720,132.900000,49.500000,49.300000,302.856383,12.945252,50.609006,-0.312921,-0.259940,451.866847,490.509624,132.900000
14521,1993,299.786200,12.968460,0.000000,14679669.000000,7.222030,9.485450,16.707480,30.000000,-0.534450,0.000010,-0.656040,-0.000290,607.081858,55.469720,131.200000,49.075000,44.350000,450.000000,12.945252,50.609006,-0.923890,-0.020345,549.429078,451.866847,132.900000
14521,1995,368.881230,14.993140,0.000000,15879183.000000,7.659240,11.251600,18.910840,34.000000,0.023690,-0.000000,-0.501400,0.000260,607.081858,55.469720,131.200000,49.775000,48.350000,404.497630,12.945252,50.609006,0.394839,0.029665,500.789844,549.429078,131.200000
14521,2001,335.753050,14.147590,0.000000,13793870.000000,6.748940,10.813920,17.562860,23.000000,-0.051460,0.000200,0.274800,-0.000340,607.081858,55.469720,126.700000,66.075000,53.875000,480.200000,12.945252,50.609006,0.853345,-0.067473,550.028703,500.789844,131.200000
14522,1980,277.905640,15.083310,0.000000,13405895.000000,7.177150,11.644580,18.821730,25.000000,-2.653630,30426926.348290,-1.419220,13939179.795790,354.762486,54.895241,131.400000,46.025000,49.725000,276.016203,13.138292,50.955498,-0.817070,-0.012132,418.496606,425.429261,127.700000
14522,1981,322.413360,15.582650,0.000000,13153807.000000,7.173270,12.154760,19.328030,10.000000,-0.314500,-0.000240,-0.254820,-0.000160,354.762486,54.895241,134.500000,53.925000,55.700000,319.818807,13.138292,50.955498,-0.856620,0.160902,471.524153,418.496606,131.400000
14522,1982,133.251330,17.801350,0.000000,15528135.000000,8.976820,13.369190,22.346020,23.000000,-0.681850,-0.000050,-0.236100,-0.000140,354.762486,54.895241,143.000000,57.225000,59.000000,300.280475,13.138292,50.955498,-1.435167,0.189422,462.747570,471.524153,134.500000
14522,1983,234.337680,17.205560,3.000000,15682106.000000,9.142800,12.672250,21.815050,18.000000,-0.750610,-0.000110,-1.137480,0.000070,354.762486,54.895241,145.100000,55.225000,56.250000,327.667626,13.138292,50.955498,0.638040,-0.024180,374.505327,462.747570,143.000000
14522,1984,248.689300,14.856460,1.000000,12965845.000000,6.814250,11.620470,18.434720,30.000000,-0.388590,-0.000260,-0.330370,-0.000340,354.762486,54.895241,140.200000,57.650000,54.900000,346.529555,13.138292,50.955498,-1.022426,-0.201860,441.567676,374.505327,145.100000
14522,1985,254.934940,15.750100,0.000000,14633661.000000,8.364200,11.658560,20.022750,23.000000,-0.646620,-0.000120,-0.240720,-0.000320,354.762486,54.895241,137.700000,59.400000,57.625000,355.219612,13.138292,50.955498,-1.821123,-0.240640,458.653945,441.567676,140.200000
14522,1986,245.399000,14.904770,2.000000,13653006.000000,7.896650,11.018640,18.915290,19.000000,-0.561690,-0.000280,-0.601060,-0.000140,354.762486,54.895241,137.700000,44.750000,56.125000,355.906279,13.138292,50.955498,-1.870417,-0.095928,464.902483,458.653945,137.700000
14522,1987,336.400450,15.541830,0.000000,13679110.000000,7.384310,11.968830,19.353140,27.000000,-0.761680,-0.000040,-0.407930,0.000160,354.762486,54.895241,137.700000,40.500000,47.675000,388.814398,13.138292,50.955498,-2.218164,0.310036,453.415928,464.902483,137.700000
14522,1989,241.022640,16.287360,1.000000,14031374.000000,7.912510,12.440810,20.353320,8.000000,-0.022450,-0.000170,-0.455510,-0.000070,354.762486,54.895241,133.500000,42.825000,47.275000,335.490539,13.138292,50.955498,0.995506,-0.675422,467.586541,453.415928,137.700000
14522,1990,185.014310,15.260990,1.000000,14775518.000000,7.756980,11.521480,19.278460,8.000000,-0.586880,0.000180,-0.320040,-0.000260,354.762486,54.895241,132.900000,46.300000,47.300000,411.247331,13.138292,50.955498,1.546758,-0.025199,490.509624,467.586541,133.500000
14522,1991,154.644320,16.867820,2.000000,15595342.000000,8.661380,12.587580,21.248960,10.000000,-0.129670,-0.000000,-0.153410,0.000070,354.762486,54.895241,132.900000,49.500000,49.300000,376.053196,13.138292,50.955498,-0.242133,-0.272340,451.866847,490.509624,132.900000
14522,1992,261.834630,17.015360,4.000000,15283177.000000,8.709330,12.764060,21.473380,13.000000,-0.273570,-0.000140,-0.946670,0.000000,354.762486,54.895241,132.900000,48.475000,46.625000,467.462741,13.138292,50.955498,-0.092049,0.162989,494.272634,451.866847,132.900000
14522,1993,275.108730,14.657970,0.000000,14558980.000000,7.577440,10.990510,18.567950,24.000000,-0.532640,0.000040,-0.651250,-0.000370,354.762486,54.895241,131.200000,49.075000,44.350000,494.672634,13.138292,50.955498,-0.836454,-0.031137,549.429078,494.272634,132.900000
14522,1994,238.263340,17.496790,8.000000,16061746.000000,8.272380,13.409200,21.681580,18.000000,-0.427690,-0.000170,-0.548810,-0.000170,354.762486,54.895241,131.200000,50.625000,44.050000,440.882284,13.138292,50.955498,-0.264940,0.236376,492.390922,549.429078,131.200000
14522,1995,303.966060,16.913490,2.000000,16125485.000000,8.345060,12.811110,21.156170,25.000000,0.016380,-0.000010,-0.524570,0.000280,354.762486,54.895241,131.200000,49.775000,48.350000,466.386341,13.138292,50.955498,0.534933,-0.020454,500.789844,492.390922,131.200000
14522,1996,329.602330,14.188970,0.000000,13009956.000000,6.706370,11.053310,17.759680,35.000000,-0.790450,-0.000010,-0.616320,0.000140,354.762486,54.895241,117.900000,52.100000,50.225000,476.157684,13.138292,50.955498,-2.550279,-0.258776,525.054251,500.789844,131.200000
14522,1997,216.462000,16.501090,0.000000,14877966.000000,8.687510,12.258450,20.945960,21.000000,0.108730,-0.000060,-0.049330,-0.000190,354.762486,54.895241,124.700000,53.625000,48.125000,473.700975,13.138292,50.955498,-0.712285,-0.121194,516.207372,525.054251,117.900000
14522,1998,286.786620,15.301440,4.000000,13570415.000000,7.303280,11.837880,19.141160,16.000000,0.306360,0.000140,0.218310,-0.000140,354.762486,54.895241,124.500000,50.525000,45.850000,521.019913,13.138292,50.955498,0.421968,0.061653,543.027945,516.207372,124.700000
14522,1999,147.925640,17.473570,1.000000,15242765.000000,8.114690,13.511500,21.626190,9.000000,-0.187300,-0.000130,-0.023970,0.000020,354.762486,54.895241,111.500000,52.750000,42.725000,506.233544,13.138292,50.955498,-0.376378,0.204750,557.620202,543.027945,124.500000
14522,2000,242.383030,15.643820,0.000000,13939932.000000,7.182890,12.230950,19.413850,14.000000,0.083930,-0.000020,0.140980,-0.000210,354.762486,54.895241,121.900000,63.125000,46.550000,549.502003,13.138292,50.955498,0.148797,0.363549,609.301708,557.620202,111.500000
14522,2001,303.857270,16.070080,2.000000,13889938.000000,7.131510,12.560700,19.692220,20.000000,-0.038890,0.000190,0.240330,-0.000370,354.762486,54.895241,126.700000,66.075000,53.875000,503.576255,13.138292,50.955498,0.840744,-0.050042,550.028703,609.301708,121.900000
14522,2002,307.709400,16.687830,0.000000,14458585.000000,7.868530,12.848830,20.717360,21.000000,-0.047120,-0.000190,0.009450,-0.000030,354.762486,54.895241,119.800000,66.500000,50.950000,563.363755,13.138292,50.955498,0.753435,0.102669,579.628914,550.028703,126.700000
14522,2003,164.741330,17.492650,6.000000,16441098.000000,9.727470,12.640180,22.367650,29.000000,-0.188730,-0.000110,-0.328920,0.000080,354.762486,54.895241,127.800000,69.800000,50.675000,532.189075,13.138292,50.955498,-1.325635,0.183311,516.043763,579.628914,119.800000
14522,2004,204.561000,16.311160,0.000000,16144718.000000,8.445320,12.059440,20.504760,19.000000,0.483260,-0.000040,0.156480,-0.000060,354.762486,54.895241,124.000000,73.650000,53.325000,595.280160,13.138292,50.955498,-0.540507,0.033903,603.409537,516.043763,127.800000
14522,2005,291.698670,16.162360,2.000000,15058183.000000,8.369840,12.095620,20.465460,22.000000,-0.228240,0.000080,0.296480,-0.000000,354.762486,54.895241,120.200000,82.925000,57.850000,598.796754,13.138292,50.955498,-0.405542,0.293540,600.803167,603.409537,124.000000
14522,2006,214.158340,18.059150,3.000000,16755551.000000,8.871070,13.681630,22.552700,28.000000,-0.282750,-0.000000,0.250930,0.000030,354.762486,54.895241,105.300000,89.375000,66.425000,526.579058,13.138292,50.955498,-1.537263,0.002402,576.210970,600.803167,120.200000
14522,2007,316.365020,15.762940,2.000000,14650222.000000,7.706700,11.938210,19.644900,10.000000,0.198010,0.000290,0.132900,-0.000000,354.762486,54.895241,95.500000,90.400000,68.800000,679.773159,13.138292,50.955498,2.838383,0.148008,630.743067,576.210970,105.300000
14522,2008,258.962680,15.958220,0.000000,14638169.000000,7.922760,12.055180,19.977930,15.000000,0.873690,-0.000230,0.573960,-0.000150,354.762486,54.895241,89.200000,103.875000,101.750000,629.200000,13.138292,50.955498,0.547746,0.086596,614.898007,630.743067,95.500000
14522,2009,224.824000,17.124140,0.000000,16162349.000000,8.649040,12.841430,21.490470,10.000000,0.074180,-0.000030,-0.127300,0.000180,354.762486,54.895241,84.200000,91.175000,104.950000,712.300000,13.138292,50.955498,-0.501961,0.149250,674.151519,614.898007,89.200000
14522,2010,415.841250,16.505690,7.000000,14865433.000000,7.839340,12.547540,20.386880,16.000000,-0.168770,-0.000090,-0.164430,0.000200,354.762486,54.895241,110.200000,97.400000,90.150000,643.700000,13.138292,50.955498,-1.158249,0.177448,644.870556,674.151519,84.200000
14522,2011,337.518370,16.468770,0.000000,14604300.000000,7.950900,12.562550,20.513450,17.000000,0.045500,0.000130,0.428960,0.000260,354.762486,54.895241,139.800000,110.075000,102.925000,701.500000,13.138292,50.955498,-1.242101,0.057330,732.862810,644.870556,110.200000
14522,2012,247.036670,16.810420,2.000000,16272497.000000,8.820480,12.377080,21.197560,13.000000,0.091440,-0.000080,0.333630,-0.000180,354.762486,54.895241,155.300000,115.975000,113.000000,727.500000,13.138292,50.955498,0.339118,0.049057,704.022490,732.862810,139.800000
14522,2013,205.331360,16.691950,5.000000,15820317.000000,8.545080,12.394990,20.940080,38.000000,0.018520,0.000100,0.052870,0.000100,354.762486,54.895241,150.400000,115.450000,109.450000,569.300000,13.138292,50.955498,-1.577954,0.164628,653.596296,704.022490,155.300000
14522,2014,332.902680,16.768240,1.000000,15277071.000000,7.656190,13.010360,20.666550,10.000000,0.137460,0.000030,-0.036760,0.000030,354.762486,54.895241,106.800000,112.675000,100.250000,835.200000,13.138292,50.955498,1.815996,-0.253757,824.406695,653.596296,150.400000
14522,2015,218.160960,17.819220,15.000000,16170439.000000,9.024150,13.340160,22.364300,18.000000,-0.118080,0.000260,-0.097200,0.000190,354.762486,54.895241,109.900000,102.225000,102.700000,761.100000,13.138292,50.955498,1.471689,-0.100574,679.534016,824.406695,106.800000
14522,2016,201.842680,17.625020,1.000000,15712339.000000,8.751010,13.303000,22.054000,13.000000,0.573270,-0.000070,0.333860,0.000370,354.762486,54.895241,111.400000,95.325000,95.800000,804.500000,13.138292,50.955498,1.537847,0.046598,737.678500,679.534016,109.900000
14522,2017,256.959660,16.457300,2.000000,15062453.000000,7.994680,12.550490,20.545170,7.000000,0.373430,-0.000070,0.568570,-0.000100,354.762486,54.895241,96.700000,101.700000,94.200000,855.300000,13.138292,50.955498,0.021080,0.051219,825.576433,737.678500,111.400000
14522,2018,97.706020,18.706680,8.000000,17134392.000000,10.294770,13.403560,23.698330,20.000000,0.007520,0.000220,0.263460,-0.000270,354.762486,54.895241,95.400000,109.125000,96.925000,695.400000,13.138292,50.955498,0.306793,0.065380,625.118519,825.576433,96.700000
14522,2019,199.316990,17.364450,2.000000,16154406.000000,8.899980,12.887140,21.787110,8.000000,0.587470,-0.000180,0.752880,-0.000180,354.762486,54.895241,90.000000,110.550000,102.650000,811.500000,13.138292,50.955498,1.489539,0.197670,726.788125,625.118519,95.400000
14522,2020,215.430660,17.697200,3.000000,16129774.000000,9.521520,12.772920,22.294440,17.000000,0.747360,0.000050,0.858340,-0.000350,354.762486,54.895241,100.000000,100.000000,100.000000,785.800000,13.138292,50.955498,2.197148,-0.006417,733.130201,726.788125,90.000000
14522,2021,320.126700,16.584610,0.000000,14367833.000000,7.531460,12.912920,20.444380,25.000000,0.401920,0.000060,0.453610,-0.000120,354.762486,54.895241,105.100000,118.325000,114.250000,840.100000,13.138292,50.955498,0.719930,0.066548,811.693960,733.130201,100.000000
