district_no,year,kreisYield,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,avg_elevation,avg_soil_pawc,Crop,Field_ha,Harvested_t,Yield_dt/ha,national_campaign_start_day_of_year,national_campaign_end_day_of_year,national_campaign_duration,kreisField_ha,winter_temp_anomaly,winter_precip_anomaly
14522,2019,81.15,197.91612243652344,17.402990341186523,2.0,16153658.0,354.76248611154307,54.89524089500766,Sugar beet,16200.0,1059900.0,655.3,258.5,15.0,-243.5,2006.1498519668096,0.3801005006170044,0.16033444878754088
14522,2020,78.58,215.10194396972656,17.745691299438477,3.0,16136196.0,354.76248611154307,54.89524089500766,Sugar beet,14200.0,913700.0,641.6,269.5,191.75,-77.75,1739.1458825761442,1.0877194381308186,-0.03739102227120228
14522,2021,84.01,319.68707275390625,16.635385513305664,0.0,14370344.0,354.76248611154307,54.89524089500766,Sugar beet,15400.0,1266500.0,823.7,257.8,22.0,-235.8,1570.661646751655,-0.38948625379907753,0.03329914779654497
14524,2017,77.97,244.14768981933597,16.611225128173828,1.0,14774404.0,343.0609384070534,52.00876295096663,Sugar beet,15800.0,1278600.0,809.3,254.0,24.5,-229.5,1522.2117860840087,-2.2372127037510836,-0.5672153823255734
14524,2019,57.32,193.6446228027344,17.559616088867188,2.0,16084359.0,343.0609384070534,52.00876295096663,Sugar beet,16200.0,1059900.0,655.3,258.5,15.0,-243.5,1417.0364696825327,0.40310971309406796,0.10616644683997722
14524,2020,72.09,206.94461059570312,17.798301696777344,5.0,16057898.0,343.0609384070534,52.00876295096663,Sugar beet,14200.0,913700.0,641.6,269.5,191.75,-77.75,1595.50810225139,0.9523626936908158,-0.014532129685097761
14524,2021,72.21,335.4953918457031,16.569055557250977,0.0,14016376.0,343.0609384070534,52.00876295096663,Sugar beet,15400.0,1266500.0,823.7,257.8,22.0,-235.8,1350.047345696191,-0.4583617961170603,0.060252304100997245
14625,2017,76.37,279.6377258300781,17.24592399597168,2.0,15158808.0,198.79840653806716,42.9309437004101,Sugar beet,15800.0,1278600.0,809.3,254.0,24.5,-229.5,1490.9749147522864,-2.7578322466605414,-0.5372648798846922
14625,2019,63.49,174.1880645751953,18.30389213562012,2.0,15944632.0,198.79840653806716,42.9309437004101,Sugar beet,16200.0,1059900.0,655.3,258.5,15.0,-243.5,1569.5681343360782,0.49065099593957484,0.11604877999893137
14625,2020,73.89,208.6274261474609,18.6285457611084,3.0,15984562.0,198.79840653806716,42.9309437004101,Sugar beet,14200.0,913700.0,641.6,269.5,191.75,-77.75,1635.3460074262064,1.1700442091238301,-0.035220045190506144
14625,2021,73.95,267.7044982910156,17.695968627929688,0.0,14386020.0,198.79840653806716,42.9309437004101,Sugar beet,15400.0,1266500.0,823.7,257.8,22.0,-235.8,1382.578607038268,-0.4153007851164148,0.024932326313582776
14626,2017,71.42,329.3622131347656,17.076416015625,2.0,15115876.0,223.2249771252893,43.94385284188461,Sugar beet,15800.0,1278600.0,809.3,254.0,24.5,-229.5,1394.335844069769,-2.9165942534133933,-0.5285159270899429
14626,2019,61.06,202.81295776367188,18.080141067504883,3.0,15821640.0,223.2249771252893,43.94385284188461,Sugar beet,16200.0,1059900.0,655.3,258.5,15.0,-243.5,1509.4948855341145,0.5144601508537221,0.08638110357293383
14626,2020,70.49,228.4044342041016,18.2722225189209,3.0,15907921.0,223.2249771252893,43.94385284188461,Sugar beet,14200.0,913700.0,641.6,269.5,191.75,-77.75,1560.0966309848866,1.163819798271959,-0.04119118397642674
14626,2021,73.13,292.6666564941406,17.522512435913086,0.0,14444433.0,223.2249771252893,43.94385284188461,Sugar beet,15400.0,1266500.0,823.7,257.8,22.0,-235.8,1367.2477827276339,-0.3479534658386001,0.04678532389260637
14627,2017,86.61,233.70887756347656,17.561199188232422,2.0,15215103.0,155.04697258591955,41.11461039028564,Sugar beet,15800.0,1278600.0,809.3,254.0,24.5,-229.5,1690.890891275311,-2.6317894272013973,-0.532917173012465
14627,2019,76.53,159.7288818359375,18.52047348022461,4.0,16173786.0,155.04697258591955,41.11461039028564,Sugar beet,16200.0,1059900.0,655.3,258.5,15.0,-243.5,1891.9365147383849,0.47220436032733915,0.10523538711469804
14627,2020,74.81,188.95388793945312,19.00359535217285,7.0,16154225.0,155.04697258591955,41.11461039028564,Sugar beet,14200.0,913700.0,641.6,269.5,191.75,-77.75,1655.7076034044458,1.1217837980088348,-0.045780639980642635
14627,2021,87.97,256.659423828125,17.887287139892578,0.0,14472607.0,155.04697258591955,41.11461039028564,Sugar beet,15400.0,1266500.0,823.7,257.8,22.0,-235.8,1644.698310495692,-0.39897203511566204,0.041052142661170965
14628,2017,75.4,312.0242004394531,16.2832088470459,1.0,15205991.0,384.98984559106736,48.99689899412168,Sugar beet,15800.0,1278600.0,809.3,254.0,24.5,-229.5,1472.0375615074295,-2.8480374496348873,-0.542355155179606
14628,2019,68.69,196.4126434326172,17.30854606628418,2.0,16051772.0,384.98984559106736,48.99689899412168,Sugar beet,16200.0,1059900.0,655.3,258.5,15.0,-243.5,1698.119942471967,0.48711377015706603,0.14594623663973127
14713,2017,81.1,202.29998779296875,17.872211456298828,4.0,14795839.0,123.59486696935014,47.75030443533704,Sugar beet,15800.0,1278600.0,809.3,254.0,24.5,-229.5,1583.318915626691,-2.3105148578482613,-0.5662043672937735
14713,2019,56.31,169.36599731445312,18.88201332092285,9.0,16118691.0,123.59486696935014,47.75030443533704,Sugar beet,16200.0,1059900.0,655.3,258.5,15.0,-243.5,1392.0677531022927,0.47033335818508704,-0.04261270223601321
14713,2020,50.82,184.32798767089844,19.040437698364254,7.0,15939573.0,123.59486696935014,47.75030443533704,Sugar beet,14200.0,913700.0,641.6,269.5,191.75,-77.75,1124.7568561023115,0.9825372783216721,0.009319824503039698
14713,2021,82.9,281.2479858398437,17.902334213256836,0.0,14273614.0,123.59486696935014,47.75030443533704,Sugar beet,15400.0,1266500.0,823.7,257.8,22.0,-235.8,1549.908945550675,-0.4742249626412445,0.03587496769362364
14729,2017,82.9,204.8785095214844,17.637781143188477,3.0,14940725.0,157.08459540406392,50.09724502977371,Sugar beet,15800.0,1278600.0,809.3,254.0,24.5,-229.5,1618.4603958748792,-2.3389054094296853,-0.5479045790487713
14729,2019,61.85,171.8300018310547,18.58633041381836,8.0,16201426.0,157.08459540406392,50.09724502977371,Sugar beet,16200.0,1059900.0,655.3,258.5,15.0,-243.5,1529.0248717701438,0.4559252754960994,0.03527829666957705
14729,2020,54.55,183.11099243164065,18.850147247314453,7.0,16077464.0,157.08459540406392,50.09724502977371,Sugar beet,14200.0,913700.0,641.6,269.5,191.75,-77.75,1207.3098484923473,0.9888245883849436,-0.023878150729072622
14729,2021,82.49,287.74951171875,17.651992797851562,0.0,14351489.0,157.08459540406392,50.09724502977371,Sugar beet,15400.0,1266500.0,823.7,257.8,22.0,-235.8,1542.243533395358,-0.445111753818594,0.018649805715893697
14730,2017,77.37,201.870361328125,17.82307243347168,2.0,14990496.0,117.79437001546252,42.88446493582184,Sugar beet,15800.0,1278600.0,809.3,254.0,24.5,-229.5,1510.497959334613,-2.3921766828776185,-0.5280038974943391
14730,2019,55.55,160.21148681640625,18.835752487182617,9.0,16133383.0,117.79437001546252,42.88446493582184,Sugar beet,16200.0,1059900.0,655.3,258.5,15.0,-243.5,1373.2794119132009,0.512349521247188,-0.02600675103704786
14730,2020,53.55,167.38223266601562,19.17180633544922,7.0,15988875.0,117.79437001546252,42.88446493582184,Sugar beet,14200.0,913700.0,641.6,269.5,191.75,-77.75,1185.1776789507828,1.0458032800625006,0.004612571042204028
14730,2021,82.84,263.9682006835937,17.981294631958008,0.0,14411562.0,117.79437001546252,42.88446493582184,Sugar beet,15400.0,1266500.0,823.7,257.8,22.0,-235.8,1548.7871779181896,-0.4721817918268698,-0.009733523261052146
15001,2019,42.98,171.10751342773438,19.022838592529297,11.0,15835896.0,71.07372756150643,41.98656922605787,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,4455.772479919781,0.5393045514992991,-0.12909969039319924
15002,2019,48.72,148.66500854492188,19.0241756439209,10.0,16009624.0,97.20921623980708,53.832800855466246,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,5050.843071700599,0.4671801968460727,-0.09912165490587788
15003,2017,64.26,249.489990234375,17.414295196533203,1.0,14155812.0,57.110934902069246,54.210621069505954,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,4359.217871296598,-2.432154442987894,-0.5671976065068376
15003,2019,56.92,168.3933563232422,18.66204643249512,11.0,15595295.0,57.110934902069246,54.210621069505954,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,5900.9439171017675,0.5332902515492037,-0.16268188478813606
15003,2020,52.16,168.5900115966797,18.72659492492676,7.0,15440982.0,57.110934902069246,54.210621069505954,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,4472.434713351386,0.96856907859285,0.08750091073453214
15003,2021,74.13,214.75999450683597,17.946544647216797,0.0,14014449.0,57.110934902069246,54.210621069505954,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,4985.080939552952,-0.37146566027149674,-0.0020148364212958514
15081,2017,71.39,285.81719970703125,16.765077590942383,0.0,13717532.0,54.594244413366845,42.174990313422974,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,4842.897040645255,-2.2805072840405956,-0.5534926361105886
15081,2019,55.17,187.3209381103516,18.00918960571289,9.0,14901373.0,54.594244413366845,42.174990313422974,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,5719.519956192981,0.577821948035421,-0.24376818594369754
15081,2020,59.09,175.07000732421875,17.944137573242188,6.0,14904370.0,54.594244413366845,42.174990313422974,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,5066.644310044736,0.8956205381971927,0.1331670351356844
15081,2021,67.45,194.51437377929688,17.635974884033203,0.0,13543193.0,54.594244413366845,42.174990313422974,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,4535.865498082378,-0.26412286000635277,-0.026314635081770343
15082,2017,75.25,221.6342315673828,17.712507247924805,2.0,14571521.0,81.09998059478208,41.782683556499926,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,5104.748596561921,-2.3297313687446035,-0.5718952768725218
15082,2019,38.75,165.74734497070312,18.90692710876465,10.0,15925625.0,81.09998059478208,41.782683556499926,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,4017.2448486945445,0.5007299249089101,-0.12389967109416011
15082,2020,46.66,172.40737915039062,18.9386043548584,7.0,15669734.0,81.09998059478208,41.782683556499926,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,4000.8397953407907,0.9977894885910814,0.051867555100545415
15082,2021,69.44,241.0352478027344,18.04686164855957,0.0,14272369.0,81.09998059478208,41.782683556499926,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,4669.688661035438,-0.4347774011977208,-0.011377744735905804
15083,2017,74.33,272.2342224121094,16.9067440032959,0.0,14057757.0,96.70173749572442,49.62776047125312,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,5042.338381162093,-2.414614294811315,-0.558309775349231
15083,2019,53.64,161.08387756347656,18.174205780029297,9.0,15541156.0,96.70173749572442,49.62776047125312,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,5560.9035789413,0.5491691502310232,-0.18763164360524787
15083,2020,66.66,170.6016082763672,18.191408157348636,7.0,15435025.0,96.70173749572442,49.62776047125312,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,5715.730406288409,0.960351582951148,0.0979801275190697
15083,2021,74.19,205.6893615722656,17.54745864868164,0.0,13931997.0,96.70173749572442,49.62776047125312,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,4989.1158087877175,-0.3323764820239603,-0.013586527142269933
15084,2017,83.67,208.95294189453125,17.23896026611328,2.0,14876217.0,195.5577132908131,57.6250155720462,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,5675.93774185164,-2.117553340678967,-0.5883461725526409
15084,2019,56.33,160.43943786621094,18.348651885986328,8.0,16324605.0,195.5577132908131,57.6250155720462,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,5839.778124566805,0.4431689973499715,-0.08848541370670315
15084,2020,61.99,183.515869140625,18.543519973754883,5.0,16121799.0,195.5577132908131,57.6250155720462,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,5315.30344863214,0.9125817492976012,0.03743222264013202
15084,2021,83.19,287.4452819824219,17.3146915435791,0.0,14344284.0,195.5577132908131,57.6250155720462,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,5594.3461940025645,-0.47516264582588974,0.08767013661624001
15085,2017,80.89,305.1303405761719,15.971512794494627,0.0,14194063.0,283.1943469339319,58.9768212184164,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,5487.350351839119,-2.2940441310477127,-0.5650218739422554
15085,2019,51.89,165.25587463378906,17.09798812866211,3.0,15782017.0,283.1943469339319,58.9768212184164,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,5379.479618032514,0.3819296993895591,-0.09459706759756559
15085,2020,52.96,189.9368896484375,17.208284378051758,4.0,15564004.0,283.1943469339319,58.9768212184164,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,4541.030337789291,0.9286785123525192,0.0926843096346921
15085,2021,69.58,229.7820587158203,16.479488372802734,0.0,14116910.0,283.1943469339319,58.9768212184164,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,4679.103355916557,-0.34027036546615363,0.06239698181321329
15086,2017,73.56,240.4870147705078,17.342750549316406,1.0,14199731.0,57.07503225675692,40.29411328092959,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,4990.103744360065,-2.417995524034609,-0.5563101594353288
15086,2019,45.8,178.5970001220703,18.569469451904297,10.0,15487224.0,57.07503225675692,40.29411328092959,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,4748.124234069939,0.5875536419965783,-0.17744234832410122
15086,2020,54.28,177.17750549316406,18.621074676513672,6.0,15366877.0,57.07503225675692,40.29411328092959,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,4654.213118111833,1.0008495501918446,0.10261698252133677
15086,2021,69.04,219.6315155029297,17.890928268432617,0.0,13987789.0,57.07503225675692,40.29411328092959,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,4642.7895328036675,-0.37294323448827527,-0.05201981630055952
15087,2017,77.46,239.9577789306641,16.65303611755371,0.0,14452847.0,245.61759723344343,58.864698828747045,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,5254.668787902809,-2.1504316553268836,-0.5904607548689813
15087,2019,59.88,155.131103515625,17.851533889770508,7.0,16025085.0,245.61759723344343,58.864698828747045,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,6207.809588124628,0.43372717160644925,-0.12999273698121772
15087,2020,56.85,176.91610717773438,17.990198135375977,5.0,15694938.0,245.61759723344343,58.864698828747045,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,4874.576561618602,0.8677314691459515,0.07746789039941215
15087,2021,79.04,230.0638885498047,17.057350158691406,0.0,14280113.0,245.61759723344343,58.864698828747045,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,5315.267738597941,-0.43721518504491996,0.10564359126629075
15088,2017,78.29,205.26947021484372,17.613765716552734,2.0,14689023.0,136.769353440071,53.86927127553489,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,5310.973656143958,-2.186064398746339,-0.5883578289134341
15088,2019,43.68,151.3015899658203,18.78731155395508,10.0,16151347.0,136.769353440071,53.86927127553489,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,4528.342064283295,0.46152649053823325,-0.11196874602281648
15088,2020,53.32,173.4420928955078,18.90131187438965,7.0,15867761.0,136.769353440071,53.86927127553489,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,4571.898368786348,0.9220645319599612,0.047822666902881394
15088,2021,76.5,254.2968292236328,17.82489013671875,0.0,14330468.0,136.769353440071,53.86927127553489,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,5144.458274326195,-0.433149803266474,0.0654247737728888
15089,2017,69.6,246.93312072753903,17.419231414794922,1.0,14367015.0,87.64581510218584,54.72523792760443,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,4721.468469378201,-2.39277273417116,-0.5780709532312094
15089,2019,44.07,160.568115234375,18.66367530822754,10.0,15886641.0,87.64581510218584,54.72523792760443,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,4568.773689857254,0.5086116164836767,-0.15549474425366194
15089,2020,47.64,168.24501037597656,18.736309051513672,7.0,15639802.0,87.64581510218584,54.72523792760443,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,4084.8694352772245,0.961687147913949,0.07027597192156287
15089,2021,62.76,221.13250732421875,17.86613655090332,0.0,14236531.0,87.64581510218584,54.72523792760443,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,4220.473219564863,-0.3974036552809821,0.034953163274553
15090,2017,68.64,257.8014221191406,17.033002853393555,0.0,13897165.0,35.61396156430523,37.76264303725175,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,4656.344766352296,-2.313776870061247,-0.5607901449210388
15090,2019,48.78,185.9146423339844,18.2032527923584,8.0,15040856.0,35.61396156430523,37.76264303725175,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,5057.0633217889,0.6067817765392078,-0.24285326151212827
15090,2020,66.67,181.06321716308597,18.222410202026367,7.0,15062525.0,35.61396156430523,37.76264303725175,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,5716.587851593882,0.9286533965033641,0.1360625187076565
15090,2021,70.68,202.60394287109372,17.813718795776367,0.0,13789561.0,35.61396156430523,37.76264303725175,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,4753.075958553929,-0.3512262268528161,-0.04086653507022553
15091,2017,57.13,221.89498901367188,17.663524627685547,1.0,14789557.0,94.13399078409,38.79986127633599,Sugar beet,51000.0,3830800.0,751.8,254.0,24.5,-229.5,3875.5387019479404,-2.405245367485236,-0.5208203722812867
15091,2019,48.9,163.3996124267578,18.895153045654297,10.0,15878795.0,94.13399078409,38.79986127633599,Sugar beet,51400.0,2548500.0,495.8,258.5,15.0,-243.5,5069.5038219655025,0.5756188983964989,-0.11304653377156526
15091,2020,59.71,172.08001708984375,18.99734687805176,8.0,15632931.0,94.13399078409,38.79986127633599,Sugar beet,48600.0,2756800.0,566.8,269.5,191.75,-77.75,5119.8059189841115,1.0225125986071362,0.061974281396551145
15091,2021,67.21,249.8627014160156,18.027956008911133,0.0,14181965.0,94.13399078409,38.79986127633599,Sugar beet,48600.0,3514600.0,722.7,257.8,22.0,-235.8,4519.726021143315,-0.4442746676645015,-0.04844576915324006
16051,2017,79.44,288.5400085449219,16.829099655151367,1.0,14876664.0,247.10317176604275,58.24566985599352,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,1066.5840420002787,-2.161898791291094,-0.600215617644484
16051,2019,57.62,155.1999969482422,18.07566261291504,7.0,16233862.0,247.10317176604275,58.24566985599352,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1030.6016243404852,0.3920786458049861,-0.060597405622105804
16051,2020,60.49,175.52999877929688,18.28194236755371,6.0,16003757.0,247.10317176604275,58.24566985599352,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1038.2542120948597,0.8550121669027817,0.07763050444686526
16051,2021,68.77,294.77996826171875,17.038244247436523,0.0,14245756.0,247.10317176604275,58.24566985599352,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1038.9015477673772,-0.5486784954480868,0.059549063048231377
16052,2017,82.55,227.90000915527344,16.976757049560547,2.0,14870822.0,266.0037717300465,55.77280584513514,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,1108.3397868469663,-2.179699629322954,-0.5857414637368015
16052,2019,86.47,190.02001953125,17.88872528076172,5.0,16265443.0,266.0037717300465,55.77280584513514,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1546.6178836640358,0.4348576831879427,-0.025828285202861734
16052,2020,79.79,203.8299865722656,18.12924575805664,5.0,16171218.0,266.0037717300465,55.77280584513514,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1369.520641148105,0.9078497852526084,-0.003036422291084362
16052,2021,87.81,336.1300048828125,16.858888626098633,0.0,14170861.0,266.0037717300465,55.77280584513514,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1326.5369333932442,-0.4845262768968155,0.10936689656217591
16061,2019,69.35,160.61460876464844,16.674121856689453,3.0,15687663.0,346.8863602410155,56.91366926795253,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1240.4065020481194,0.40885596941888025,-0.10190014527375146
16061,2020,70.09,182.8145904541016,16.886335372924805,3.0,15478317.0,346.8863602410155,56.91366926795253,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1203.0292234374065,0.8239399368659974,0.13466264977910658
16061,2021,75.32,228.8230743408203,16.002849578857422,0.0,13980779.0,346.8863602410155,56.91366926795253,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1137.8517460787966,-0.34479954137862023,-0.025426129104155204
16062,2017,75.36,288.8210144042969,15.677459716796877,0.0,14417344.0,287.5644480155212,55.89379781697348,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,1011.8048011724699,-2.121771092890981,-0.5745950762362044
16062,2019,71.53,160.95700073242188,16.793415069580078,2.0,15925850.0,287.5644480155212,55.89379781697348,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1279.3983719034172,0.39793751645760267,-0.1094712201747765
16062,2020,69.8,179.15200805664062,17.039081573486328,4.0,15643673.0,287.5644480155212,55.89379781697348,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1198.051644969767,0.8391989939095765,0.1329661820866106
16062,2021,66.01,212.35601806640625,16.101274490356445,0.0,14250166.0,287.5644480155212,55.89379781697348,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,997.2065023720312,-0.3774039477538622,-0.00024416575441155164
16063,2017,81.28,307.8019714355469,15.84766674041748,0.0,14597700.0,356.1552828377808,55.30591591571282,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,1091.288405510859,-2.353324928004838,-0.5874373429909576
16063,2019,77.28,152.46200561523438,16.814374923706055,3.0,16039595.0,356.1552828377808,55.30591591571282,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1382.2439001914736,0.46647984572473433,-0.09148483322665091
16063,2020,77.42,168.8300018310547,17.176284790039062,4.0,15795691.0,356.1552828377808,55.30591591571282,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1328.8418102229136,0.7858860034197619,0.12579661329291292
16063,2021,79.16,274.5180358886719,16.016834259033203,0.0,14118282.0,356.1552828377808,55.30591591571282,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1195.8622440201482,-0.3986331993268095,-0.003473598884495166
16064,2017,72.27,279.898681640625,16.173219680786133,0.0,14631232.0,288.48125861461494,57.97816110990006,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,970.3175820161146,-2.147522196248076,-0.5816197172244724
16064,2019,66.03,140.8346710205078,17.352188110351562,5.0,16052179.0,288.48125861461494,57.97816110990006,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1181.0243883235376,0.41135864992293136,-0.12422183593114977
16064,2020,66.28,170.50466918945312,17.643692016601562,5.0,15807160.0,288.48125861461494,57.97816110990006,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1137.634140810833,0.7757664851679351,0.13996571988022644
16064,2021,73.32,223.89401245117188,16.52252769470215,0.0,14244616.0,288.48125861461494,57.97816110990006,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1107.6379450676764,-0.43973357850507,0.036949302509736937
16065,2017,70.5,250.27847290039065,16.5804443359375,0.0,14639538.0,255.3944509348272,57.7760652335081,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,946.5530584216975,-2.0385840709139984,-0.5907212731300588
16065,2019,49.45,145.9907684326172,17.832807540893555,7.0,16146609.0,255.3944509348272,57.7760652335081,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,884.4715432772822,0.41529628961012577,-0.13257247107458325
16065,2020,64.61,169.13385009765625,18.049196243286133,5.0,15851782.0,255.3944509348272,57.7760652335081,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1108.9701544627026,0.7814996747351302,0.11487034366095461
16065,2021,76.77,228.16766357421875,16.985305786132812,0.0,14348903.0,255.3944509348272,57.7760652335081,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1159.7567518118592,-0.49519435110192944,0.0831999146520841
16066,2017,61.92,319.625244140625,15.357391357421877,0.0,14680207.0,471.66110006503663,59.29756782040675,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,831.3555372690994,-2.3941324393841796,-0.6091663909830738
16066,2019,69.81,175.63999938964844,16.303882598876953,3.0,16175537.0,471.66110006503663,59.29756782040675,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1248.634144311164,0.48859160820165926,-0.08341158066706889
16067,2017,79.36,307.5536193847656,15.885205268859863,0.0,14821512.0,385.15297235244526,59.65989891892316,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,1065.5099392389493,-2.2950052724756347,-0.5921601512466667
16067,2019,63.8,160.2045440673828,17.02133560180664,3.0,16190045.0,385.15297235244526,59.65989891892316,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,1141.1382095266044,0.4074746587455138,-0.057219343819548296
16067,2020,58.98,180.02272033691406,17.29155731201172,5.0,15961273.0,385.15297235244526,59.65989891892316,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1012.3364759357715,0.882286251833591,0.10203052405996171
16067,2021,72.15,283.2363586425781,16.080734252929688,0.0,14223850.0,385.15297235244526,59.65989891892316,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1089.962871476171,-0.5164875353715956,0.029639099889541054
16068,2017,73.49,232.30545043945312,16.968727111816406,1.0,14705056.0,182.7582739898777,56.81968900391705,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,986.6976491263907,-2.00263802989474,-0.5954405286324896
16068,2019,46.11,134.25180053710938,18.35514640808105,9.0,16159437.0,182.7582739898777,56.81968900391705,Sugar beet,11000.0,679100.0,615.0,258.5,15.0,-243.5,824.731705976046,0.4101476713519787,-0.1377339576936476
16068,2020,59.6,159.2818145751953,18.55864143371582,6.0,15890652.0,182.7582739898777,56.81968900391705,Sugar beet,11100.0,717800.0,646.7,269.5,191.75,-77.75,1022.978195418311,0.784320718678714,0.10060191817029573
16068,2021,80.24,243.69273376464844,17.335498809814453,0.0,14277152.0,182.7582739898777,56.81968900391705,Sugar beet,11800.0,921000.0,781.1,257.8,22.0,-235.8,1212.1776965661531,-0.5355954879516958,0.08759382631797874
16070,2017,85.39,300.697998046875,15.630008697509766,0.0,14853525.0,491.93560482323153,60.49259630510207,Sugar beet,10400.0,808800.0,774.6,254.0,24.5,-229.5,1146.4704348741668,-2.3602501926717423,-0.5928596665236016
