district_no,kreisYield,kreisField_ha,producer_price_index,precip_total_peak_growth,heat_stress_days_peak_growth,avg_elevation,winter_temp_anomaly,winter_precip_anomaly,yield_density
03241,74.78,10425.039759437725,90.0,162.20451,9.0,65.35178068571408,0.4465884732893528,-0.18706516613494417,0.007173114128905744
03241,82.52,10351.485585710603,100.0,182.18709,6.0,65.35178068571408,0.7951854449605094,0.2049052882629665,0.00797180262762868
03241,84.76,10135.476586454944,105.1,215.1984,0.0,65.35178068571408,-0.25047139525293005,-0.005133255278637394,0.008362704927453593
03251,83.6,10381.699333839628,96.7,299.13556,0.0,37.82531227909938,-2.107643152288631,-0.545674990031986,0.0080526315879183
03251,53.63,7964.012626793031,95.4,100.83963,11.0,37.82531227909938,-0.9093919129257415,-0.05345105445785281,0.00673404256201711
03251,62.66,8735.397049028721,90.0,200.88,8.0,37.82531227909938,0.43488586564620846,-0.20512308093003806,0.007173114128772655
03251,77.31,9697.93202413096,100.0,196.90517,7.0,37.82531227909938,0.7264235345225529,0.24162421058451966,0.00797180262757678
03251,81.42,9736.084281136871,105.1,232.92517,0.0,37.82531227909938,-0.2401135714868019,-0.0026470583561016836,0.00836270492741975
03252,86.76,10774.117634018256,96.7,385.91635,0.0,168.64624754132518,-2.1412931118322263,-0.586609738667074,0.008052631587946552
03252,78.89,11715.102668799222,95.4,135.20091,8.0,168.64624754132518,-0.8601384413199185,-0.0026537569300451036,0.006734042562287852
03252,83.27,11608.626113511356,90.0,171.57092,7.0,168.64624754132518,0.3993080823080959,-0.11859484742478754,0.007173114128975898
03252,88.27,11072.77790415263,100.0,204.00272,2.0,168.64624754132518,0.7157523615278478,0.18648346425656537,0.007971802627678845
03252,86.29,10318.431744280286,105.1,256.68002,0.0,168.64624754132518,-0.21919177659941624,0.026097192854473095,0.008362704927468226
03254,85.16,10575.424823801228,96.7,368.97995,0.0,145.42201172754338,-2.1825904198800004,-0.578809404816776,0.00805263158793251
03254,71.17,10568.688768391945,95.4,114.610664,10.0,145.42201172754338,-0.8815136891828388,0.040064334267730706,0.0067340425622255
03254,77.85,10853.02681562218,90.0,154.09267,9.0,145.42201172754338,0.4186246563276086,-0.11126640599902504,0.00717311412893288
03254,83.99,10535.885534947089,100.0,192.98334,2.0,145.42201172754338,0.7806171716003973,0.1526361110178538,0.007971802627642157
03254,86.11,10296.907608065538,105.1,236.38266,0.0,145.42201172754338,-0.2559949861657742,0.00850520287490708,0.008362704927466531
03255,83.56,10376.732013584202,96.7,390.65335,0.0,244.77205326208195,-2.1321369253257103,-0.5861022538356072,0.008052631587917929
03255,65.97,9796.492876925904,95.4,132.78,9.0,244.77205326208195,-0.8645809139368339,0.013595343174093166,0.006734042562175276
03255,80.49,11221.067802047904,90.0,167.84998,5.0,244.77205326208195,0.40360824152884334,-0.13524217029987717,0.007173114128954557
03255,87.83,11017.583361524024,100.0,210.47556,2.0,244.77205326208195,0.7220844637355981,0.19223476346989798,0.007971802627675238
03255,83.03,9928.605721724323,105.1,258.93222,0.0,244.77205326208195,-0.2878656414699208,0.03160758415018461,0.008362704927436406
03256,87.24,10833.72547708336,96.7,319.55334,0.0,36.69954350209412,-2.145154599379282,-0.5591395258500318,0.008052631587950665
03256,69.71,10351.879921941863,95.4,105.71944,11.0,36.69954350209412,-0.8900372613339869,-0.043925425521255224,0.006734042562212155
03256,71.95,10030.510974746514,90.0,187.36833,8.0,36.69954350209412,0.4373125179207591,-0.20522471137422693,0.007173114128878681
03256,77.37,9705.458552671224,100.0,189.63002,7.0,36.69954350209412,0.7662620136100031,0.24657472194498564,0.007971802627577419
03256,83.89,10031.443261417002,105.1,219.55275,0.0,36.69954350209412,-0.24005334226984587,-0.003466531725550448,0.00836270492744504
03257,85.22,10582.875804184368,96.7,353.55798,0.0,110.06650836686582,-2.114898668036915,-0.5638288573881396,0.008052631587933044
03257,72.22,10724.612938784128,95.4,120.98499,10.0,110.06650836686582,-0.8976610732851213,0.0011384310659678931,0.006734042562234762
03257,75.62,10542.143709664091,90.0,173.10399,8.0,110.06650836686582,0.4177369182016264,-0.16499476190914308,0.007173114128913388
03257,85.25,10693.942634292644,100.0,190.479,5.0,110.06650836686582,0.7706588447551326,0.2122620506455093,0.00797180262765334
03257,83.77,10017.093837273836,105.1,225.90703,0.0,110.06650836686582,-0.24300793729179304,0.005954573590722045,0.008362704927443846
03351,81.07,10067.516327683954,96.7,352.4065,0.0,63.23971096729696,-2.206606896270557,-0.5658104834126453,0.008052631587894094
03351,69.04,10252.385451310663,95.4,103.2655,14.0,63.23971096729696,-0.8889448308123633,0.043362711021580846,0.006734042562205843
03351,65.67,9155.01953733987,90.0,175.64899,9.0,63.23971096729696,0.5459417935238662,-0.2450786206126937,0.007173114128810293
03351,74.43,9336.658654198258,100.0,187.975,6.0,63.23971096729696,0.813887038410769,0.20603229787876276,0.007971802627544974
03351,77.86,9310.384698223002,105.1,205.612,0.0,63.23971096729696,-0.2899650878010789,-0.04380132341362364,0.008362704927380477
03353,77.59,9635.359465461925,96.7,321.01788,0.0,47.83834153611925,-2.130206610769278,-0.5821302961434395,0.008052631587858218
03353,65.77,9766.79303494644,95.4,93.78369,10.0,47.83834153611925,-1.006068610173486,0.02290959037696827,0.006734042562173186
03353,68.87,9601.129823916504,90.0,207.13263,6.0,47.83834153611925,0.6105509255291963,-0.22547374768207507,0.0071731141288466985
03353,76.9,9646.500745772486,100.0,181.62317,7.0,47.83834153611925,0.8575622071306839,0.21776202371340614,0.007971802627572399
03353,68.08,8140.906630555124,105.1,209.02528,0.0,47.83834153611925,-0.2139035016904245,-0.05339161974806361,0.008362704927251444
03354,85.53,10621.372536163915,96.7,303.17377,0.0,39.92315427805637,-2.250503783222996,-0.5598877167269198,0.008052631587935804
03354,67.42,10011.816731277013,95.4,79.80937,12.0,39.92315427805637,-0.8927920914539982,0.08081628253099904,0.006734042562190059
03354,73.64,10266.112969844798,90.0,193.985,9.0,39.92315427805637,0.6267374310515947,-0.2888955723169615,0.007173114128895093
